date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco
2020-07-14,zealand,198.4,221.63,159.21,193.08,30,8,-49,6,-3.6666666666666665,6.2712042625774145e6
2020-07-14,south,216.76,250.41,156.1,207.75666666666666,46,13,-54,7,1.6666666666666667,9.872183016308913e6
2020-07-15,capital,141.82,141.44,83.22,122.16000000000001,5,-9,-49,7,-17.666666666666668,1.2912294848588431e7
2020-07-15,central,198.54,217.01,128.07,181.20666666666662,24,2,-57,7,-10.333333333333334,1.0278136256890992e7
2020-07-15,north,319.18,361.17,,340.175,56,27,-53,6,10.0,5.745213351956088e6
2020-07-15,zealand,203.78,230.36,167.78,200.64,31,7,-48,7,-3.3333333333333335,6.367378023078037e6
2020-07-15,south,220.38,254.0,155.91,210.09666666666666,43,9,-52,6,0.0,1.0117431028006416e7
2020-07-16,capital,140.9,142.7,85.59,123.06333333333335,5,-8,-50,6,-17.666666666666668,1.2995585537003867e7
2020-07-16,central,198.74,217.28,127.21,181.07666666666668,23,1,-57,6,-11.0,1.0403868260487692e7
2020-07-16,north,314.12,354.99,,334.555,52,27,-53,5,8.666666666666666,5.856057945697797e6
2020-07-16,zealand,203.32,225.02,176.69,201.67666666666665,28,7,-48,6,-4.333333333333333,6.449685980800209e6
2020-07-16,south,218.7,251.75,156.61,209.01999999999998,41,9,-52,5,-0.6666666666666666,1.0316623137965523e7
2020-07-17,capital,140.73,147.68,86.93,125.11333333333333,-8,-15,-50,4,-24.333333333333332,1.3120652687368056e7
2020-07-17,central,204.28,210.25,133.01,182.51333333333332,4,-9,-57,5,-20.666666666666668,1.0409450625658054e7
2020-07-17,north,309.32,321.54,,315.43,25,11,-52,5,-5.333333333333333,5.721714194228549e6
2020-07-17,zealand,208.72,219.89,176.78,201.79666666666665,11,-2,-48,4,-13.0,6.69725677147204e6
2020-07-17,south,230.6,250.38,151.37,210.78333333333333,20,-3,-51,4,-11.333333333333334,1.0370557968926672e7
2020-07-18,capital,129.34,131.87,81.8,114.33666666666669,-19,-16,-3,-5,-12.666666666666666,1.1467481282513354e7
2020-07-18,central,215.17,208.91,119.81,181.29666666666665,-1,-3,-6,-5,-3.3333333333333335,9.093926210640585e6
2020-07-18,north,328.58,330.27,,329.42499999999995,21,19,-3,-4,12.333333333333334,5.020701140924079e6
2020-07-18,zealand,232.52,235.81,194.43,220.92,7,3,0,-4,3.3333333333333335,6.343673360917392e6
2020-07-18,south,262.68,241.62,168.12,224.14000000000001,14,4,-5,-4,4.333333333333333,9.1167108361275e6
2020-07-19,capital,120.79,104.8,74.3,99.96333333333332,-6,-15,-3,-4,-8.0,1.051702528785118e7
2020-07-19,central,181.65,165.33,114.99,153.99,11,-2,-12,-2,-1.0,8.153773821957504e6
2020-07-19,north,271.21,247.25,,259.23,23,16,-7,-1,10.666666666666666,4.321666062882462e6
2020-07-19,zealand,198.81,187.04,169.41,185.08666666666667,20,2,-1,-3,7.0,5.774923847676533e6
2020-07-19,south,211.01,200.93,163.58,191.84,33,4,-8,-2,9.666666666666666,8.308801120064522e6
2020-07-20,capital,134.66,133.27,83.0,116.97666666666667,10,-6,-54,6,-16.666666666666668,1.225747702868707e7
2020-07-20,central,202.4,221.27,126.84,183.50333333333333,35,9,-61,7,-5.666666666666667,9.88939226062121e6
2020-07-20,north,309.19,348.32,,328.755,66,36,-57,6,15.0,5.415510210504211e6
2020-07-20,zealand,202.7,234.17,172.49,203.12,37,13,-52,7,-0.6666666666666666,6.267545062529458e6
2020-07-20,south,229.1,272.28,159.94,220.43999999999997,54,17,-56,6,5.0,9.971729276553812e6
2020-07-21,capital,139.97,148.26,85.19,124.47333333333334,11,-6,-53,6,-16.0,1.2772180534865526e7
2020-07-21,central,203.53,224.53,130.24,186.1,34,7,-62,7,-7.0,1.016017571374493e7
2020-07-21,north,320.67,340.21,,330.44,63,34,-58,6,13.0,5.639717200054086e6
2020-07-21,zealand,208.22,236.34,174.12,206.2266666666667,39,13,-52,6,0.0,6.371923134472715e6
2020-07-21,south,226.06,262.68,161.85,216.86333333333334,55,16,-56,6,5.0,1.0130856260852765e7
2020-07-22,capital,139.66,146.76,83.89,123.43666666666665,9,-10,-52,7,-17.666666666666668,1.2815619802758034e7
2020-07-22,central,203.55,227.86,115.78,182.39666666666668,28,4,-60,7,-9.333333333333334,1.0200347966245277e7
2020-07-22,north,311.38,342.22,,326.8,59,29,-57,6,10.333333333333334,5.672007511688739e6
2020-07-22,zealand,208.95,230.97,165.04,201.6533333333333,35,8,-51,6,-2.6666666666666665,6.456991231858559e6
2020-07-22,south,225.33,257.26,152.59,211.7266666666667,47,10,-55,6,0.6666666666666666,1.0155309281002395e7
2020-07-23,capital,134.24,138.89,79.62,117.58333333333333,4,-10,-52,7,-19.333333333333332,1.2698725276808565e7
2020-07-23,central,195.2,208.7,121.31,175.07000000000002,21,2,-61,8,-12.666666666666666,1.0025397401222866e7
2020-07-23,north,292.14,316.16,,304.15,46,25,-57,7,4.666666666666667,5.591536415980502e6
2020-07-23,zealand,200.79,217.05,165.55,194.46333333333337,30,8,-51,7,-4.333333333333333,6.413629348130526e6
2020-07-23,south,215.72,239.06,152.59,202.45666666666668,39,10,-55,7,-2.0,9.945145297734031e6
2020-07-24,capital,135.63,136.07,82.88,118.19333333333333,-12,-14,-53,8,-26.333333333333332,1.2175942382079722e7
2020-07-24,central,205.18,217.74,128.45,183.79,6,-8,-59,8,-20.333333333333332,9.877049226259766e6
2020-07-24,north,297.62,298.34,,297.98,23,9,-56,7,-8.0,5.367829134096826e6
2020-07-24,zealand,201.38,201.43,164.27,189.02666666666667,11,0,-51,8,-13.333333333333334,6.224474729993015e6
2020-07-24,south,239.96,245.06,152.46,212.49333333333334,22,-1,-55,7,-11.333333333333334,9.912873998704404e6
2020-07-25,capital,126.12,131.32,78.04,111.82666666666667,-16,-16,-5,-4,-12.333333333333334,1.1244596525500942e7
2020-07-25,central,202.69,204.04,123.4,176.71,0,-3,-8,-4,-3.6666666666666665,9.040547363142177e6
2020-07-25,north,299.48,288.44,,293.96000000000004,19,16,-2,-4,11.0,4.884723191773635e6
2020-07-25,zealand,211.08,222.2,172.75,202.01,7,0,-1,-3,2.0,6.080390236253184e6
2020-07-25,south,236.27,224.76,140.26,200.42999999999998,14,3,-6,-3,3.6666666666666665,8.891342513141636e6
2020-07-26,capital,115.15,92.94,71.25,93.11333333333334,-13,-15,-7,0,-11.666666666666666,9.873329992921432e6
2020-07-26,central,174.12,154.66,117.35,148.71,14,-4,-12,0,-0.6666666666666666,8.042998605671601e6
2020-07-26,north,249.81,214.54,,232.175,22,13,-7,0,9.333333333333334,4.162508749280448e6
2020-07-26,zealand,180.95,164.4,159.55,168.3,12,0,-7,0,1.6666666666666667,5.172509944753103e6
2020-07-26,south,196.46,183.59,144.47,174.84,31,1,-11,0,7.0,7.76564792092652e6
2020-07-27,capital,129.31,127.1,79.66,112.02333333333331,9,-8,-49,6,-16.0,1.253664116235464e7
2020-07-27,central,188.54,210.94,128.37,175.95000000000002,29,4,-53,7,-6.666666666666667,1.0469630774519552e7
2020-07-27,north,267.69,300.31,,284.0,52,25,-50,7,9.0,5.40240724015676e6
2020-07-27,zealand,188.62,222.04,167.69,192.7833333333333,28,6,-48,7,-4.666666666666667,6.163180816644088e6
2020-07-27,south,207.5,238.85,165.62,203.99,42,10,-50,6,0.6666666666666666,9.932109744942224e6
2020-07-28,capital,135.48,139.32,87.33,120.70999999999998,8,-7,-49,6,-16.0,1.3125626213552836e7
2020-07-28,central,190.88,215.17,128.34,178.13,28,5,-52,8,-6.333333333333333,1.064142982357547e7
2020-07-28,north,273.78,301.15,,287.465,51,27,-51,7,9.0,5.494998765896953e6
2020-07-28,zealand,196.31,219.52,166.07,193.9666666666667,31,8,-46,6,-2.3333333333333335,6.33029559067129e6
2020-07-28,south,205.32,243.41,148.63,199.12,46,12,-49,7,3.0,1.0157516882868731e7
2020-07-29,capital,135.71,136.62,86.8,119.71000000000002,6,-9,-49,8,-17.333333333333332,1.2883669080831762e7
2020-07-29,central,191.81,209.47,126.62,175.96666666666667,24,2,-53,8,-9.0,1.0577414060200935e7
2020-07-29,north,271.74,285.59,,278.66499999999996,43,21,-50,8,4.666666666666667,5.311698578181056e6
2020-07-29,zealand,190.52,201.57,163.67,185.25333333333333,28,6,-48,8,-4.666666666666667,6.22800876453561e6
2020-07-29,south,209.23,233.28,142.88,195.13,40,7,-49,7,-0.6666666666666666,9.992168994230606e6
2020-07-30,capital,135.4,132.4,84.33,117.37666666666667,6,-8,-49,7,-17.0,1.2943108493844658e7
2020-07-30,central,190.34,205.72,128.97,175.01,25,4,-52,7,-7.666666666666667,1.0838409420739068e7
2020-07-30,north,274.0,285.67,,279.83500000000004,43,20,-50,7,4.333333333333333,5.4441737720079785e6
2020-07-30,zealand,192.86,202.25,155.53,183.54666666666665,30,8,-47,7,-3.0,6.290978194908818e6
2020-07-30,south,206.42,235.83,150.03,197.42666666666665,40,8,-49,6,-0.3333333333333333,1.0359730228819078e7
2020-07-31,capital,144.49,152.45,91.69,129.54333333333332,0,-11,-49,4,-20.0,1.3584006618790925e7
2020-07-31,central,207.77,221.57,130.62,186.65333333333334,14,-1,-50,3,-12.333333333333334,1.1407628149539458e7
2020-07-31,north,267.96,279.59,,273.775,31,12,-48,3,-1.6666666666666667,5.637045000944576e6
2020-07-31,zealand,204.08,213.93,165.47,194.49333333333334,24,7,-46,3,-5.0,6.813651628678069e6
2020-07-31,south,223.0,234.45,147.22,201.55666666666664,29,5,-47,2,-4.333333333333333,1.1064613557241347e7
2020-08-01,capital,137.03,147.11,92.5,125.54666666666667,-12,-13,-3,-6,-9.333333333333334,1.2264570443948774e7
2020-08-01,central,198.07,214.24,134.09,182.13333333333333,3,1,-4,-5,0.0,1.0083211208266685e7
2020-08-01,north,267.33,276.26,,271.79499999999996,21,17,1,-5,13.0,5.164395651896264e6
2020-08-01,zealand,200.56,218.47,162.55,193.85999999999999,13,6,1,-4,6.666666666666667,6.405450548934473e6
2020-08-01,south,222.91,219.84,141.92,194.89,17,8,-1,-5,8.0,9.591698911351362e6
2020-08-02,capital,135.12,115.45,88.28,112.95,1,-9,-2,-3,-3.3333333333333335,1.1077500695697913e7
2020-08-02,central,175.68,164.11,129.61,156.46666666666667,19,2,-6,-2,5.0,8.93318407349184e6
2020-08-02,north,231.4,233.14,,232.26999999999998,36,17,-1,-2,17.333333333333332,4.505802638533829e6
2020-08-02,zealand,186.87,189.75,162.04,179.5533333333333,26,7,1,-3,11.333333333333334,5.618986477588408e6
2020-08-02,south,189.59,183.36,149.52,174.15666666666667,37,8,-4,-2,13.666666666666666,8.4858828519984e6
2020-08-03,capital,143.25,141.62,92.6,125.82333333333334,12,-5,-40,5,-11.0,1.3963257959302641e7
2020-08-03,central,183.07,212.1,147.4,180.85666666666665,27,7,-35,4,-0.3333333333333333,1.1825669887498403e7
2020-08-03,north,242.32,288.17,,265.245,46,26,-35,3,12.333333333333334,5.8021735671610385e6
2020-08-03,zealand,181.93,221.34,163.41,188.89333333333332,32,10,-37,4,1.6666666666666667,6.4001326020655045e6
2020-08-03,south,195.66,234.75,155.14,195.1833333333333,42,13,-36,3,6.333333333333333,1.079611129106406e7
2020-08-04,capital,145.77,148.74,92.9,129.13666666666666,11,-4,-39,4,-10.666666666666666,1.4556431734909082e7
2020-08-04,central,185.99,210.8,137.23,178.00666666666666,24,7,-35,3,-1.3333333333333333,1.225642804756729e7
2020-08-04,north,244.78,278.05,,261.415,44,23,-34,3,11.0,5.994591288214132e6
2020-08-04,zealand,187.02,219.57,175.32,193.97000000000003,32,12,-36,4,2.6666666666666665,6.552656939121219e6
2020-08-04,south,195.2,236.94,153.23,195.12333333333333,41,14,-36,3,6.333333333333333,1.1139467813705375e7
2020-08-05,capital,148.09,146.67,94.78,129.84666666666666,10,-6,-39,5,-11.666666666666666,1.4480792999000309e7
2020-08-05,central,189.6,204.31,139.74,177.88333333333333,20,5,-35,4,-3.3333333333333335,1.2094583078205392e7
2020-08-05,north,245.82,268.27,,257.04499999999996,37,14,-34,4,5.666666666666667,5.836273801643872e6
2020-08-05,zealand,186.55,222.72,170.87,193.38,33,7,-36,4,1.3333333333333333,6.555814734569158e6
2020-08-05,south,198.29,235.68,150.99,194.98666666666668,38,10,-35,3,4.333333333333333,1.1067062543161323e7
2020-08-06,capital,148.4,148.93,94.48,130.60333333333335,7,-4,-39,3,-12.0,1.4897234940942967e7
2020-08-06,central,186.34,199.82,139.21,175.12333333333333,18,4,-34,3,-4.0,1.2511353442894293e7
2020-08-06,north,243.12,263.45,,253.285,37,15,-32,2,6.666666666666667,6.109888742111908e6
2020-08-06,zealand,182.13,214.8,168.55,188.49333333333334,29,8,-36,3,0.3333333333333333,6.941090739195584e6
2020-08-06,south,195.73,223.74,150.1,189.85666666666668,31,10,-34,2,2.3333333333333335,1.1550001220206458e7
2020-08-07,capital,149.9,155.06,98.8,134.58666666666667,-4,-8,-39,2,-17.0,1.486989233674394e7
2020-08-07,central,197.43,198.73,127.96,174.70666666666668,3,-5,-35,1,-12.333333333333334,1.2568602727415528e7
2020-08-07,north,240.76,246.61,,243.685,17,5,-33,0,-3.6666666666666665,6.234645625137218e6
2020-08-07,zealand,191.75,214.14,162.9,189.59666666666666,16,0,-36,2,-6.666666666666667,7.09665894142198e6
2020-08-07,south,208.32,212.6,150.1,190.34,15,-1,-35,1,-7.0,1.179598876866563e7
2020-08-08,capital,144.58,147.26,95.49,129.11,-15,-11,-4,-5,-10.0,1.281409178662678e7
2020-08-08,central,186.41,188.41,113.08,162.63333333333333,-4,-1,-1,-5,-2.0,1.0394417992243122e7
2020-08-08,north,231.06,229.84,,230.45,13,11,4,-6,9.333333333333334,5.290153753895565e6
2020-08-08,zealand,199.2,217.78,168.12,195.03333333333333,9,2,0,-4,3.6666666666666665,6.697891209603739e6
2020-08-08,south,208.73,207.02,137.96,184.57000000000002,9,4,-2,-5,3.6666666666666665,1.0022844734850753e7
2020-08-09,capital,136.55,119.4,92.53,116.16000000000001,-3,-6,-1,-4,-3.3333333333333335,1.1856592957344282e7
2020-08-09,central,173.26,155.42,127.85,152.17666666666665,10,0,-3,-3,2.3333333333333335,9.532818344577704e6
2020-08-09,north,211.1,199.49,,205.29500000000002,25,11,6,-5,14.0,4.877484463010638e6
2020-08-09,zealand,191.97,187.15,173.44,184.18666666666664,25,5,3,-3,11.0,6.126217460995714e6
2020-08-09,south,188.11,166.88,165.62,173.53666666666666,28,7,-1,-4,11.333333333333334,9.11747257680955e6
2020-08-10,capital,144.36,138.42,95.75,126.17666666666666,8,-3,-31,3,-8.666666666666666,1.541086669277326e7
2020-08-10,central,166.6,183.35,128.97,159.64,14,6,-28,2,-2.6666666666666665,1.2554940323184708e7
2020-08-10,north,209.08,248.85,,228.965,34,19,-25,1,9.333333333333334,6.271816163562493e6
2020-08-10,zealand,170.95,203.21,168.38,180.84666666666666,21,8,-27,2,0.6666666666666666,6.875453319827302e6
2020-08-10,south,179.34,208.72,165.18,184.41333333333333,27,11,-27,1,3.6666666666666665,1.1747910777508888e7
2020-08-11,capital,148.96,142.08,99.42,130.15333333333334,7,-1,-30,2,-8.0,1.5661998023341272e7
2020-08-11,central,168.66,181.56,129.35,159.85666666666668,11,5,-28,2,-4.0,1.2505960722496036e7
2020-08-11,north,213.03,252.55,,232.79000000000002,29,16,-25,0,6.666666666666667,6.312716350951406e6
2020-08-11,zealand,171.23,202.83,166.67,180.24333333333334,23,7,-25,2,1.6666666666666667,6.834644683311753e6
2020-08-11,south,180.22,207.15,149.01,178.79333333333332,28,12,-25,1,5.0,1.179524643784035e7
2020-08-12,capital,149.69,141.0,95.03,128.57333333333335,5,-6,-29,2,-10.0,1.613471572760108e7
2020-08-12,central,169.86,182.23,112.64,154.91,8,3,-28,2,-5.666666666666667,1.281287621125288e7
2020-08-12,north,213.37,245.32,,229.345,28,14,-22,0,6.666666666666667,6.507324964709565e6
2020-08-12,zealand,173.58,198.98,158.53,177.03,20,5,-25,2,0.0,7.019901818835501e6
2020-08-12,south,180.87,200.97,143.19,175.01,26,9,-24,1,3.6666666666666665,1.2154336496031938e7
2020-08-13,capital,147.1,140.75,93.95,127.26666666666667,3,-6,-29,2,-10.666666666666666,1.6307939629562974e7
2020-08-13,central,170.9,178.39,115.74,155.01,7,1,-29,2,-7.0,1.2954793913997447e7
2020-08-13,north,211.22,222.38,,216.8,23,14,-22,0,5.0,6.5973730550414445e6
2020-08-13,zealand,170.9,204.71,147.13,174.24666666666667,20,5,-25,2,0.0,7.145625029360976e6
2020-08-13,south,182.95,206.43,128.63,172.67,21,8,-24,0,1.6666666666666667,1.2292112225928856e7
2020-08-14,capital,156.55,161.85,102.34,140.24666666666667,-7,-10,-30,1,-15.666666666666666,1.6150288222536532e7
2020-08-14,central,183.26,187.8,123.14,164.73333333333332,0,-5,-29,1,-11.333333333333334,1.3059114702037165e7
2020-08-14,north,226.47,238.36,,232.41500000000002,12,7,-22,-2,-1.0,6.609563277034079e6
2020-08-14,zealand,186.91,227.82,173.95,196.2266666666667,10,1,-25,0,-4.666666666666667,7.3911078031794e6
2020-08-14,south,201.63,210.24,148.18,186.6833333333333,14,2,-24,-1,-2.6666666666666665,1.2436867107471408e7
2020-08-15,capital,143.58,150.1,95.71,129.79666666666665,-16,-14,-5,-5,-11.666666666666666,1.3037492491060661e7
2020-08-15,central,182.85,176.49,110.88,156.74,-8,-4,-3,-4,-5.0,1.038416825375364e7
2020-08-15,north,246.48,237.97,,242.225,11,11,2,-5,8.0,5.231213769734188e6
2020-08-15,zealand,190.18,215.86,158.27,188.10333333333335,6,1,0,-4,2.3333333333333335,6.666973750382611e6
2020-08-15,south,193.66,203.97,132.65,176.76,6,4,-1,-5,3.0,9.94857799058545e6
2020-08-16,capital,138.28,117.62,92.31,116.07000000000001,-4,-11,-4,-4,-6.333333333333333,1.1758821984113766e7
2020-08-16,central,170.92,150.46,124.04,148.47333333333333,5,-6,-5,-4,-2.0,9.511901134397851e6
2020-08-16,north,229.98,198.13,,214.055,20,9,0,-5,9.666666666666666,4.86749107426059e6
2020-08-16,zealand,187.05,176.27,170.09,177.80333333333337,18,1,1,-3,6.666666666666667,5.968929520577818e6
2020-08-16,south,185.8,164.82,141.09,163.90333333333334,22,2,-3,-4,7.0,8.91180623096053e6
2020-08-17,capital,145.59,130.47,93.53,123.19666666666667,3,-8,-29,2,-11.333333333333334,1.5877995080513747e7
2020-08-17,central,163.83,177.33,128.0,156.38666666666668,8,-1,-28,2,-7.0,1.2698647562141247e7
2020-08-17,north,206.6,222.81,,214.70499999999998,21,13,-22,0,4.0,6.487131100646543e6
2020-08-17,zealand,165.35,185.97,155.18,168.83333333333334,13,2,-25,1,-3.3333333333333335,6.921975268357268e6
2020-08-17,south,173.76,184.93,147.73,168.80666666666664,19,5,-24,0,0.0,1.1863992356661338e7
2020-08-18,capital,144.04,133.58,93.56,123.72666666666667,0,-7,-26,2,-11.0,1.6169969917872937e7
2020-08-18,central,159.74,167.09,126.36,151.06333333333336,4,-2,-26,4,-8.0,1.2499434613763759e7
2020-08-18,north,196.11,204.42,,200.265,18,12,-19,1,3.6666666666666665,6.434431062804249e6
2020-08-18,zealand,165.43,189.84,148.33,167.86666666666667,13,2,-21,2,-2.0,6.806328767862755e6
2020-08-18,south,169.76,196.22,137.38,167.78666666666666,19,6,-21,2,1.3333333333333333,1.1735111993010694e7
2020-08-19,capital,148.56,130.13,92.02,123.57,-2,-11,-27,3,-13.333333333333334,1.5987326730006652e7
2020-08-19,central,162.37,171.24,115.29,149.63333333333335,4,-3,-26,3,-8.333333333333334,1.261182994338856e7
2020-08-19,north,199.15,217.06,,208.10500000000002,21,10,-20,1,3.6666666666666665,6.408666205896259e6
2020-08-19,zealand,168.8,185.97,136.5,163.75666666666666,13,0,-22,2,-3.0,6.834182026864886e6
2020-08-19,south,171.66,189.44,136.1,165.73333333333335,18,4,-21,1,0.3333333333333333,1.185504880567363e7
2020-08-20,capital,146.99,126.92,95.38,123.09666666666668,-4,-12,-28,3,-14.666666666666666,1.5855898370759426e7
2020-08-20,central,164.43,152.49,115.7,144.20666666666668,1,-4,-26,4,-9.666666666666666,1.2440550693691192e7
2020-08-20,north,200.81,203.94,,202.375,15,8,-20,1,1.0,6.2839867503264025e6
2020-08-20,zealand,167.55,180.05,143.79,163.79666666666665,12,0,-23,2,-3.6666666666666665,6.753105809887237e6
2020-08-20,south,179.39,181.71,140.26,167.12,15,3,-22,2,-1.3333333333333333,1.1739778483250964e7
2020-08-21,capital,155.99,154.1,105.3,138.46333333333334,-9,-12,-27,3,-16.0,1.2317045984259723e7
2020-08-21,central,178.14,186.15,127.74,164.01,-3,-8,-26,3,-12.333333333333334,9.970538580832466e6
2020-08-21,north,212.75,218.95,,215.85,7,4,-20,1,-3.0,5.101990401530338e6
2020-08-21,zealand,178.7,195.13,161.1,178.30999999999997,6,-2,-23,2,-6.333333333333333,5.218455033187714e6
2020-08-21,south,197.19,202.77,137.89,179.28333333333333,11,-2,-22,1,-4.333333333333333,9.220602635679066e6
2020-08-22,capital,141.67,150.96,96.28,129.63666666666666,-13,-13,-5,-2,-10.333333333333334,1.2728438238774594e7
2020-08-22,central,171.13,171.47,111.51,151.37,-8,-7,-4,-2,-6.333333333333333,9.907007038151678e6
2020-08-22,north,197.7,200.35,,199.02499999999998,4,7,0,-2,3.6666666666666665,4.855007000916905e6
2020-08-22,zealand,177.91,199.37,136.85,171.37666666666667,3,-2,0,-2,0.3333333333333333,6.017146340753447e6
2020-08-22,south,185.49,197.2,116.49,166.39333333333335,5,1,-2,-2,1.3333333333333333,9.24830933581838e6
2020-08-23,capital,131.57,114.94,87.92,111.47666666666667,-5,-13,-7,-1,-8.333333333333334,1.14068295220522e7
2020-08-23,central,165.84,151.0,142.28,153.04,1,-9,-8,0,-5.333333333333333,8.73927358427317e6
2020-08-23,north,184.5,163.37,,173.935,12,3,-1,-2,4.666666666666667,4.311968581805487e6
2020-08-23,zealand,170.16,146.54,148.59,155.09666666666666,11,-4,-1,-1,2.0,5.272737551833555e6
2020-08-23,south,169.72,147.59,133.61,150.30666666666667,17,-3,-7,-1,2.3333333333333335,8.060314980197408e6
2020-08-24,capital,140.99,132.59,97.51,123.69666666666667,1,-11,-25,3,-11.666666666666666,1.5425252910027198e7
