date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-11-02,-0.9487951195967453,-2.2024360975356956,-2.045108333968144,-1.738482071696927,-1.1969438513938535,-0.23618782872346145,-1.6774447156520271,1.0447335705035332,-1.0967737480025268,-1.4176279098497269
2020-11-03,-1.0157492704271534,-2.2585215986004967,-2.1058332134946967,-1.8032843222529709,-1.2811509565170391,-0.33611344856800285,-1.7253717075277994,1.1276489332419093,-1.1790317791027165,-1.4911580506778437
2020-11-04,-1.0938425904793465,-2.3060495512604957,-2.1800759792462894,-1.8748474855788924,-1.3773876480863942,-0.45420736292973357,-1.7924694961538803,1.2271473685279597,-1.277741416422944,-1.5762944510009183
2020-11-05,-1.1492703817139505,-2.3422932856808303,-2.2192919304303937,-1.9216979262351352,-1.4676095464326646,-0.5904695718086536,-1.87873808153027,1.3100627312663358,-1.3846768568531902,-1.6531873915441628
2020-11-06,-1.18977645161135,-2.3763976329999656,-2.2527698205345974,-1.9598226401215917,-1.533772271886596,-0.6540586026188163,-1.87873808153027,1.359811948909361,-1.4340316755133038,-1.6969271578174476
2020-11-07,-1.218488107038625,-2.4007698664469728,-2.2816713429063644,-1.9886968632507063,-1.5818906176712735,-0.6722268971360057,-1.9074942766557337,1.3929780940047112,-1.4696768223233858,-1.729186842787046
2020-11-08,-1.261227967555367,-2.427365384528561,-2.3188103271965166,-2.0268215771371616,-1.672112516017544,-0.744900075204763,-1.9554212685315058,1.4427273116477366,-1.546450984683563,-1.7866362809103622
2020-11-09,-1.302567985950655,-2.445151661605207,-2.3561957312876465,-2.0618953376076083,-1.7623344143638147,-0.8357415477907097,-1.9841774636569691,1.509059601838437,-1.62322514704374,-1.8425602423256742
2020-11-10,-1.3053378863186385,-2.4460745344723915,-2.3578854670657767,-2.0638845592348467,-1.7563196211407297,-0.7903208114977365,-1.9937628620321237,1.509059601838437,-1.6095154751937084,-1.8367000172142776
2020-11-11,-1.315792026417159,-2.4467457147394343,-2.3724594381521493,-2.0734157377064606,-1.7563196211407297,-0.7539842224633578,-1.9937628620321237,1.509059601838437,-1.5985477377136827,-1.8359817377100716
2020-11-12,-1.3577277223109379,-2.450395257441482,-2.408718351724525,-2.1042303672081575,-1.8345119330408306,-0.799404958756331,-2.0608606506582046,1.5588088194814624,-1.6670960969638409,-1.8856632320859992
2020-11-13,-1.3754193440161255,-2.4576523940788872,-2.4341699968826105,-2.1224140495675745,-1.8826302788255083,-0.8448256950493044,-2.0800314474085138,1.5919749645768129,-1.7082251125139354,-1.9153195810407548
2020-11-14,-1.3941534013436727,-2.4672586616509435,-2.4491664019135153,-2.1380837463122004,-1.930748624610186,-0.8902464313422778,-2.089616845783668,1.6251411096721629,-1.746612193694024,-1.9423479700031123
2020-11-15,-1.3990677407062253,-2.467342559184324,-2.4553620997666594,-2.142269654398966,-1.9487930042794397,-0.9174988731180619,-2.089616845783668,1.641724182219838,-1.763063799914062,-1.952666727156514
2020-11-16,-1.402463102447625,-2.470908204352991,-2.4584247458645208,-2.1457599451068803,-1.9668373839486937,-0.9356671676352512,-2.099202244158823,1.641724182219838,-1.7795154061340999,-1.9626376756204902
2020-11-17,-1.4139596781685047,-2.480808113291879,-2.4759557545626207,-2.1594282164106033,-1.9969113500641174,-0.9901720511868192,-2.108787642533977,1.6748903273151883,-1.812418618574176,-1.9859234174923897
2020-11-18,-1.4295366447540487,-2.4826119102595574,-2.4910225652509475,-2.1715588071926577,-2.0269853161795406,-1.0265086402211978,-2.1375438376594404,1.708056472410539,-1.8453218310142516,-2.0084403191034546
2020-11-19,-1.4236096536440617,-2.488065249929284,-2.487326268236288,-2.169435343615115,-2.0089409365102866,-1.0174244929626033,-2.127958439284286,1.708056472410539,-1.8316121591642196,-2.000523751389667
2020-11-20,-1.413870326543731,-2.481730986159064,-2.4787367780307927,-2.1606241901496794,-1.9788669703948631,-0.9901720511868192,-2.1183730409091317,1.6914733998628635,-1.8069347498341628,-1.9837794699919211
2020-11-21,-1.4090453388059525,-2.475145029788702,-2.4790184006604816,-2.156828804100163,-1.9668373839486937,-0.9901720511868192,-2.108787642533977,1.6748903273151883,-1.798708946724144,-1.9777688754121534
2020-11-22,-1.408449661307461,-2.4774522119566624,-2.4781735327714163,-2.1569630460504676,-1.9487930042794397,-0.9629196094110352,-2.099202244158823,1.6583072547675135,-1.7795154061340996,-1.9682392260922836
2020-11-23,-1.4051734350657596,-2.4737187717212348,-2.4807785420960338,-2.1554375693424626,-1.930748624610186,-0.9538354621524405,-2.0800314474085138,1.6583072547675135,-1.7630637999140617,-1.959250684628262
2020-11-24,-1.3928429108469926,-2.4525346445426828,-2.467683089815525,-2.1396824459021895,-1.8946598652716775,-0.9084147258594671,-2.0512752522830504,1.6251411096721629,-1.7246767187339735,-1.9321795823180814
2020-11-25,-1.3892688458560454,-2.445487251738729,-2.467647886986814,-2.136155543753282,-1.8766154856024233,-0.8811622840836832,-2.0225190571575866,1.608558037124488,-1.6999993094039163,-1.9180774265785991
2020-11-26,-1.3865882971128352,-2.433699648298781,-2.470992155714363,-2.1327872911820074,-1.846541519487,-0.826657400532115,-1.9841774636569691,1.5919749645768129,-1.6588702938538218,-1.8958287925179147
2020-11-27,-1.3732749050215574,-2.4187239385903796,-2.458107920406121,-2.1185088291950827,-1.8044379669254074,-0.7903208114977365,-1.9554212685315058,1.5753918920291377,-1.6204832126737334,-1.869496020934408
2020-11-28,-1.3611826518021866,-2.4073558228173346,-2.4537075668172403,-2.1087213706365233,-1.774364000809984,-0.7358159279461683,-1.9266650734060424,1.5588088194814624,-1.582096131493645,-1.8454087510650843
2020-11-29,-1.3582042643097305,-2.397078374978235,-2.465887745551262,-2.108733574450188,-1.7803787940330684,-0.7630683697219524,-1.917079675030888,1.5753918920291377,-1.5903219346036641,-1.849527754526926
2020-11-30,-1.3484947210843246,-2.38977928957414,-2.4608889438742936,-2.100898726077875,-1.7623344143638147,-0.7267317806875738,-1.8979088782805793,1.5588088194814624,-1.5656445252736073,-1.8332716256757413
2020-12-01,-1.3263950858903015,-2.388982263007026,-2.4698656651956097,-2.094723596363872,-1.7623344143638147,-0.744900075204763,-1.8883234799054247,1.5588088194814624,-1.5683864596436135,-1.8315550280037427
2020-12-02,-1.316774894289669,-2.386926773439206,-2.476800622451686,-2.0925879289726654,-1.7442900346945602,-0.7267317806875738,-1.869152683155116,1.5588088194814624,-1.5491929190535692,-1.8208904240131174
