"date","family","colleagues","friends","strangers","nrow","total"
2020-12-30,2.014373402437211,0.8021722597354783,1.405294723211736,2.838963389463371,320.57142857142856,7.060803774847797
2020-12-31,1.778660690178107,0.8422072533787196,1.4023076758947919,3.211262081607425,293.2857142857143,7.2344377010590435
2021-01-01,1.6547041010997696,0.8907909988879679,1.4386068711366258,3.14983546309992,328.2857142857143,7.133937434224284
2021-01-02,1.4970872968774611,0.9368609220221111,1.3279120085151574,3.112634749935904,413.7142857142857,6.8744949773506345
2021-01-03,1.4120867942133413,1.0638673896337862,1.2534339414262525,3.0660126528211964,508.7142857142857,6.795400778094577
2021-01-04,1.3406008313634017,1.1653552127573834,1.2252844387526043,2.7409318100776487,598.4285714285714,6.472172292951038
2021-01-05,1.1064951715127491,1.1753977837672238,1.037246194632289,2.57522589898825,655.4285714285714,5.894365048900513
2021-01-06,1.0677371886895826,1.2806107564260076,0.9340054268431208,2.6935941447670726,735.2857142857143,5.975947516725784
2021-01-07,1.0580054206539278,1.2439332603845539,0.9077741787037455,2.55941085652018,773.0,5.769123716262407
2021-01-08,1.0545445052813833,1.2729366081998648,0.8452544430103017,2.886059343399102,729.0,6.058794899890651
2021-01-09,1.0533269173046966,1.2287338017786873,0.8287135545110076,2.7822715447066244,679.2857142857143,5.893045818301016
2021-01-10,1.0512388162483632,1.1991845397714136,0.8748023131206148,2.6769304943576215,617.7142857142857,5.802156163498013
2021-01-11,1.0332398462634134,1.1500113240495655,0.8330435481326671,2.6307267171403885,625.2857142857143,5.647021435586034
2021-01-12,1.040582851789709,1.2008306770864896,0.831602592611026,2.762320259357734,643.0,5.835336380844958
2021-01-13,1.0377691164203577,1.2354640203858278,0.8523130580234525,2.7494973331172434,667.5714285714286,5.875043527946881
2021-01-14,1.0742687197952765,1.2900867458010818,0.8696693715736075,3.0164976456097317,646.2857142857143,6.250522482779698
2021-01-15,1.0622532559368831,1.2469122955825462,0.9089544549155446,2.5029855831118826,636.5714285714286,5.721105589546856
2021-01-16,1.0909584850928,1.2465854588759495,0.9504846985911097,2.710433757801185,676.4285714285714,5.998462400361044
2021-01-17,1.094721462996424,1.29730291229772,0.9421017809385747,2.8831428588187302,725.5714285714286,6.217269015051449
2021-01-18,1.1249485452202967,1.358795293138657,0.9476755522133542,2.780133165614958,713.8571428571429,6.211552556187266
2021-01-19,1.1055803186551851,1.3274965275284603,0.94272079282851,2.6773593603680728,710.1428571428571,6.053156999380229
2021-01-20,1.1203885606590596,1.2870962325905928,0.9388616353367204,2.433418262788925,680.2857142857143,5.779764691375298
2021-01-21,1.1199333016323718,1.2596119311777199,0.94700396919334,2.067985243427334,669.4285714285714,5.394534445430765
2021-01-22,1.1465888196817766,1.2978194812690766,0.9558737265044587,2.2822418474346424,688.5714285714286,5.682523874889955
2021-01-23,1.1408031763353348,1.3256394992403588,0.9423325107872262,2.4159641947605954,671.1428571428571,5.824739381123516
2021-01-24,1.1667181553537624,1.276071902086555,0.9311228775086274,2.2802371376542285,664.0,5.654150072603174
2021-01-25,1.1489914485474864,1.227485053222658,0.9293972102130391,2.48571551808597,665.2857142857143,5.791589230069154
2021-01-26,1.152791114092246,1.2224334485330268,0.926382274639521,2.935861728853251,662.2857142857143,6.237468566118046
2021-01-27,1.1876474674845023,1.2837539121314954,0.9555596882291175,2.963640863836318,637.0,6.390601931681432
2021-01-28,1.2169001026044843,1.286332965730957,0.9677307654512152,2.9813625129355183,659.8571428571429,6.452326346722174
2021-01-29,1.2390059759040721,1.2902586462903514,0.9575877441175064,2.9927585850930147,671.7142857142857,6.479610951404944
2021-01-30,1.27244024879579,1.2686194183921076,0.9606365385671662,2.95372130805686,664.0,6.455417513811924
2021-01-31,1.2593850469170587,1.2611540079855206,0.9759416909311422,3.1919699004230995,674.4285714285714,6.688450646256821
2021-02-01,1.2625160291984894,1.2491661891957102,1.008732199435118,3.010777546272738,668.2857142857143,6.531191964102056
