family,colleagues,friends,strangers,date,total
1.7355615585745092,2.9864509278475717,1.3688087489388532,5.2404832363299185,2021-02-25,7.517782970044441
1.7307116231164716,3.019207409201495,1.3785090528600779,5.287119074868373,2021-02-26,7.570783425933149
1.7269847053941145,3.052203240849172,1.3881842762268581,5.332538182252397,2021-02-27,7.62239575790206
1.7247976048199294,3.085147744779868,1.3978513291810986,5.376481785200186,2021-02-28,7.672585636021447
1.7244233658269559,3.1177396305904956,1.4075281084757827,5.41869966490877,2021-03-01,7.721333325150954
1.7259749914012206,3.149671191321795,1.4172331872106447,5.458954297635402,2021-03-02,7.768633384252919
1.729402580237489,3.1806330502192184,1.4269855029113807,5.497024954089306,2021-03-03,7.814494283747949
1.7345035183938133,3.210319402569383,1.4368040480228323,5.532711688601538,2021-03-04,7.858937944851988
1.74094460565141,3.2384336704456,1.446707566849926,5.565839149690152,2021-03-05,7.9019992052602035
1.748294454871039,3.2646944627933046,1.4567142629005319,5.596260145489419,2021-03-06,7.943725215905649
1.7560641200471867,3.2888417099977465,1.466841520434086,5.6238589005693775,2021-03-07,7.9841747738770135
1.7637536115125942,3.3106428219483095,1.4771056438206769,5.648553944847097,2021-03-08,8.023417596860359
1.7709016717066932,3.3298987027143747,1.4875216180594204,5.670300580528708,2021-03-09,8.061533544746343
1.7771358642650223,3.346449444150463,1.4981028935183502,5.689092879179654,2021-03-10,8.09861179425644
1.7822196688371212,3.360179515794863,1.5088611976076005,5.704965168019417,2021-03-11,8.13474997261812
1.7860929214034278,3.371022269851287,1.5198063757408877,5.717992972197646,2021-03-12,8.170053256461783
1.7889016903222696,3.378963588144209,1.5309462635218352,5.728293388003262,2021-03-13,8.20463344219523
1.7910136596181676,3.384044512751069,1.5422865916861492,5.736024870544908,2021-03-14,8.238607994181585
1.7930154388792983,3.386362723368404,1.5538309248742666,5.741386428222969,2021-03-15,8.272099077040345
1.7956890473848321,3.386072751815558,1.5655806348669055,5.744616225203884,2021-03-16,8.305232578373438
1.7999661904241928,3.3833848567506237,1.577534908457828,5.745989601882114,2021-03-17,8.338137128151306
1.8068608417945682,3.3785625186677652,1.5896907896767414,5.745816531926411,2021-03-18,8.370943120878314
1.8173829572575224,3.371918555382993,1.602043255635345,5.744438542745435,2021-03-19,8.403781746531067
1.832438660238239,3.3638099001762454,1.614585324822836,5.742225134034345,2021-03-20,8.436784036067916
1.8527246688504653,3.35463112710286,1.6273081962602105,5.739569736340749,2021-03-21,8.470079927109374
1.8786267216122976,3.344806849149372,1.6402014175196054,5.736885258246204,2021-03-22,8.503797355147672
1.9101329456609477,3.3347831534449397,1.6532530792403968,5.734599276749903,2021-03-23,8.538061375363474
1.9467731775060906,3.3250182721389576,1.6664500334239996,5.73314893068124,2021-03-24,8.57299331984019
1.9875939779411558,3.3159727164887958,1.6797781324763412,5.73297558144021,2021-03-25,8.608709994645618
2.03117642323212,3.3080991240485256,1.6932224856895108,5.734519309043305,2021-03-26,8.645322920892204
2.0756998439006655,3.301832083577594,1.706767729599188,5.738213314287476,2021-03-27,8.682937623548082
2.1190498678721266,3.2975782088501893,1.720398308474759,5.744478299858907,2021-03-28,8.721652971368465
2.1589639396865983,3.2957067304242496,1.734098761018104,5.7537169043665894,2021-03-29,8.761560570947356
2.1932025930860495,3.296540863686188,1.7478540092397914,5.766308263582159,2021-03-30,8.802744217462234
2.2197308505602216,3.3003501923242267,1.7616496454229194,5.782602772619225,2021-03-31,8.84527940429438
2.2368918410342173,3.3073442793715815,1.7754722130357967,5.802917121351087,2021-04-01,8.889232893275164
2.2435545169407107,3.3176676840336095,1.7893094775071092,5.82752967309306,2021-04-02,8.934662346897614
2.239219394885965,3.3313965227517817,1.803150682826606,5.856676253424796,2021-04-03,8.981616023417596
2.22407039663832,3.3485366687537264,1.8169867900667112,5.890546412018788,2021-04-04,9.030132535327871
2.198966661313288,3.36902363721623,1.8308106940795144,5.929280215469337,2021-04-05,9.080240671324091
2.165374898434579,3.392724154725276,1.8446174148422423,5.972965623429439,2021-04-06,9.131959281429513
2.125249555911168,3.4194393636601648,1.8584042601777635,6.021636493808304,2021-04-07,9.185297224588739
2.080873865209,3.4489095660698363,1.872170956879488,6.0752712554896995,2021-04-08,9.240253377648733
2.034678903210033,3.4808203690823865,1.885919747616472,6.133792278947703,2021-04-09,9.296816704287117
1.9890596387124186,3.5148100563333244,1.8996554513745822,6.197065966377133,2021-04-10,9.354966382091932
1.9462063180284532,3.550477978418722,1.9133854856032821,6.264903573605306,2021-04-11,9.414671985693577
1.907966667211336,3.5873937310083956,1.9271198486955798,6.337062766127848,2021-04-12,9.475893723516736
1.8757497608501428,3.6251068725473825,1.940871061900876,6.413249901319187,2021-04-13,9.53858272545955
1.850476780833135,3.6631569248292672,1.9546540702692778,6.493123018280261,2021-04-14,9.602681378542037
1.832578120274054,3.701083399205499,1.9684861027530016,6.5762955060470905,2021-04-15,9.668123707329194
1.822031194330319,3.7384355984505975,1.9823864921109489,6.662340410206798,2021-04-16,9.734835795732955
1.8184295451286703,3.7747819589019693,1.9963764558069381,6.750795327470165,2021-04-17,9.802736246622699
1.8210717513999573,3.809718718557889,2.010478839627785,6.84116782768176,2021-04-18,9.871736675507858
1.8290583489151029,3.842877723388713,2.0247178262696544,6.932941333260051,2021-04-19,9.941742234458337
1.8413862224829238,3.8739332150369603,2.03911861166873,7.025581377379311,2021-04-20,10.01265216229935
1.8570323117711065,3.902607477073809,2.0537070523373937,7.118542154527623,2021-04-21,10.084360357099762
1.8750214303165094,3.92867525275548,2.0685092874308126,7.2112732705957985,2021-04-22,10.156755966879375
1.8944759717357877,3.9519668834667234,2.0835513397120975,7.303226594524104,2021-04-23,10.229723994508152
1.9146478052068012,3.972370152515947,2.0988586999535905,7.393863109937827,2021-04-24,10.303145912741677
1.9349344446134373,3.9898308525616,2.1144558996660123,7.482659663305171,2021-04-25,10.376900285412992
1.9548825087648858,4.004352125657277,2.1303660773249486,7.569115504963692,2021-04-26,10.450863390863816
1.9741816535233485,4.015992651995862,2.1466105434820086,7.652758521046226,2021-04-27,10.524909843780923
1.992651765822677,4.024863786246914,2.1632083503132398,7.733151057910745,2021-04-28,10.598913211740642
2.0102255454775237,4.031125758564471,2.180175871243063,7.809895246060642,2021-04-29,10.672746622898437
2.026927935632647,4.034983070750352,2.1975263962880085,7.882637737784659,2021-04-30,10.746283361416586
2.042853397742002,4.036679226675476,2.215269748716125,7.951073781694325,2021-05-01,10.819397447406423
2.0581418542976775,4.0364909401579165,2.23341192847232,8.014950567855484,2021-05-02,10.891964198365327
2.0729542193840897,4.03472196340968,2.2519547876030996,8.074069789162444,2021-05-03,10.963860769290998
2.0874486892507176,4.031696675431554,2.2708957426348353,8.12828937772139,2021-05-04,11.034966668880276
2.101759212184158,4.027753562916112,2.2902275284861213,8.177524389110895,2021-05-05,11.105164249471343
2.1159776463848057,4.023238716952648,2.30993799806658,8.2217470221541,2021-05-06,11.174339168610576
2.130140949316897,4.018499457843679,2.3300099712170965,8.26098577694857,2021-05-07,11.242380820401673
2.144224309696132,4.013878188136129,2.3504211360877107,8.295323769182412,2021-05-08,11.309182735033156
2.15814050969063,4.009706561319702,2.371144005436834,8.324896233674973,2021-05-09,11.374642945155049
2.1717451304787003,4.006300040880526,2.3921459296853635,8.349887264553725,2021-05-10,11.438664318027243
2.1848466516677405,4.0039529120907815,2.413389167866408,8.370525853009957,2021-05-11,11.501154852638338
2.197220178592362,4.002933797294565,2.4348310168870047,8.38708129598671,2021-05-12,11.562027941223748
2.208623523894087,4.0034817147731445,2.4564239987959633,8.399858060125775,2021-05-13,11.621202594907048
2.218814638463294,4.005802711647605,2.478116104997082,8.409190194631416,2021-05-14,11.678603633388805
2.227569808220914,4.01006709266395,2.499851095623171,8.415435394181403,2021-05-15,11.734161838886502
2.2347024245989395,4.016407259140399,2.521568851546827,8.418968818439097,2021-05-16,11.787814074736279
2.2400823092964157,4.024916165561693,2.543205775834278,8.420176778082984,2021-05-17,11.839503369286339
2.2436553927377343,4.0356463952132655,2.564695240756656,8.419450398372925,2021-05-18,11.889178965929148
2.2454629791222995,4.048609850620739,2.585968075888985,8.417179370217871,2021-05-19,11.936796340302783
2.2456589762614585,4.063778049125541,2.6069530922473985,8.413745895478645,2021-05-20,11.982317185869093
2.2445225426209507,4.081083008617251,2.6275776369344515,8.409518927899398,2021-05-21,12.025709369249165
2.242462899971512,4.100418702961446,2.647768172335798,8.40484880383394,2021-05-22,12.066946856826068
2.2400128760983007,4.121643061041772,2.667450873563558,8.400062347864864,2021-05-23,12.106009614269341
2.2378083017297143,4.144580477371845,2.6865522375899724,8.395458527851234,2021-05-24,12.142883480743599
2.236551767341668,4.169024796109108,2.704999697337547,8.391304722042642,2021-05-25,12.177560019652804
2.236961340794056,4.194742723925717,2.7227222339072106,8.387833647957907,2021-05-26,12.210036347858154
2.2397073616294865,4.221477620819387,2.7396509801416973,8.385240989095362,2021-05-27,12.240314945357591
2.245342927720315,4.248953611698441,2.7557198088206443,8.383683741432163,2021-05-28,12.268403447470897
2.254235681746037,4.276879955684309,2.7708658989707136,8.383279287463871,2021-05-29,12.294314421587298
2.2665095395837134,4.304955604805555,2.7850302740566275,8.384105191544668,2021-05-30,12.318065130544714
2.2820047739431253,4.332873879324062,2.798158306174792,8.386199696723406,2021-05-31,12.339677284713527
2.300263284628519,4.360327183641676,2.810200180815631,8.389562890550465,2021-06-01,12.359176784818068
2.320543109681749,4.387011684745672,2.821111317254033,8.394158495555555,2021-06-02,12.376593457507347
2.341862644164908,4.412631874718053,2.830852740209855,8.399916229644768,2021-06-03,12.391960785635488
2.3630711817927357,4.436904940024269,2.83939139903487,8.406734672580807,2021-06-04,12.405315635131313
2.3829388855767952,4.459564863262169,2.846700431344064,8.41448456727761,2021-06-05,12.416697980294265
2.400256683401189,4.480366187761959,2.8527593687224826,8.423012478878114,2021-06-06,12.426150629240752
2.413935277520629,4.499087381823722,2.8575542828374396,8.432144730596255,2021-06-07,12.433718951145643
2.4230926373976054,4.515533747396148,2.8610778710457607,8.441691533129845,2021-06-08,12.439450606819234
2.427120950462242,4.529539827378769,2.8633294813004158,8.451451224034608,2021-06-09,12.443395284049926
