date,cases,hospits,deaths,strangers,google,apple,rw,region
2021-01-28,69,7,2,-0.2547830032924142,-2.128712871287129,-10.101762632197373,35,central
2021-01-29,81,5,3,-0.2759088175785559,-2.089108910891089,-9.956521739130393,35,central
2021-01-30,70,2,2,-0.25926235406413967,-2.0544554455445545,-9.559811985898902,35,central
2021-01-31,66,6,3,-0.44890899524861483,-2.0049504950495045,-9.176263219741445,35,central
2021-02-01,93,7,0,-0.4491925538798496,-1.9900990099009892,-9.204230317273757,35,central
2021-02-02,93,5,3,-0.4203280884489734,-2.01980198019802,-9.066745005875399,35,central
2021-02-03,99,4,1,-0.49651609841732414,-2.024752475247525,-8.857344300822524,35,central
2021-02-04,69,3,1,-0.5622796911808932,-2.064356435643564,-9.104347826086915,35,central
2021-02-05,75,2,2,-0.5512005129164601,-2.079207920792079,-9.318213866039903,35,central
2021-02-06,94,5,0,-0.5379855689553912,-2.079207920792079,-9.714218566392438,35,central
2021-02-07,62,2,0,-0.5492641606738161,-2.0396039603960396,-9.5609870740305,35,central
2021-02-08,69,5,5,-0.33663207803249606,-1.9999999999999996,-9.611750881316054,35,central
2021-02-09,98,6,2,-0.32517505647025935,-1.9504950495049505,-9.188249118683862,35,central
2021-02-10,75,5,2,-0.303785487496641,-1.9059405940594059,-8.752056404230279,35,central
2021-02-11,59,2,2,-0.33084684422140564,-1.782178217821782,-8.259694477085745,35,central
2021-02-12,46,5,1,-0.19719865038625317,-1.7871287128712865,-7.9541715628671845,35,central
2021-02-13,88,9,0,-0.20925516876988037,-1.8168316831683167,-7.410105757931808,35,central
2021-02-14,91,2,0,-0.19479289091404361,-1.836633663366337,-6.675440658049319,35,central
2021-02-15,94,4,3,-0.41950952835835176,-1.8811881188118815,-5.9003525264394545,35,central
2021-02-16,186,3,0,-0.43525394593549305,-1.955445544554455,-5.5367802585193635,35,central
2021-02-17,167,2,2,-0.38419294998791975,-1.9801980198019806,-5.27849588719152,35,central
2021-02-18,168,5,1,-0.23474906382820815,-2.004950495049505,-5.0094007050528635,35,central
2021-02-19,122,9,0,-0.3301123208127542,-1.9257425742574261,-4.469095182138645,35,central
2021-02-20,124,4,2,-0.3130863422594913,-1.8465346534653464,-4.2568742655699126,35,central
2021-02-21,151,5,0,-0.3195524651168905,-1.8019801980198018,-4.25099882491185,35,central
2021-02-22,173,4,0,-0.33847005102122796,-1.7128712871287126,-4.315158636897745,35,central
2021-02-23,145,4,2,-0.2715131045342598,-1.564356435643564,-3.8197414806110346,35,central
2021-02-24,131,6,2,-0.13675973600796776,-1.4504950495049496,-3.3179788484136252,35,central
2021-02-25,116,11,0,-0.10875838933245996,-1.3811881188118806,-2.909283196239706,35,central
2021-02-26,130,10,1,-0.11862056645267338,-1.217821782178218,-2.18213866039952,35,central
2021-02-27,89,5,1,-0.1678511046901856,-1.069306930693069,-1.5393654524089295,35,central
2021-02-28,115,5,0,-0.08197048494795889,-0.945544554455445,-0.90646298472385,35,central
2021-03-01,123,4,0,-0.03986554571711576,-0.8366336633663365,-0.503642773207988,35,central
2020-03-03,0,0,0,0.0,0.0,0.0,1,north
2020-03-04,0,0,0,0.0,0.0,0.0,1,north
2020-03-05,0,0,0,0.0,0.0,0.0,1,north
2020-03-06,1,0,0,0.0,0.0,0.0,1,north
2020-03-07,0,0,0,0.0,0.0,0.0,1,north
2020-03-08,1,0,0,0.0,0.0,0.0,1,north
2020-03-09,8,0,0,0.0,0.0,0.0,1,north
2020-03-10,13,0,0,0.0,0.0,0.0,1,north
2020-03-11,23,0,0,0.0,0.0,0.0,1,north
2020-03-12,1,1,0,0.0,0.0,0.0,1,north
2020-03-13,1,1,0,0.0,0.0,0.0,1,north
2020-03-14,3,3,0,0.0,0.0,0.0,1,north
2020-03-15,3,3,0,0.0,0.0,0.0,1,north
2020-03-16,1,2,0,0.0,0.0,0.0,1,north
2020-03-17,4,3,0,0.0,0.0,0.0,1,north
2020-03-18,6,4,0,0.0,0.0,0.0,1,north
2020-03-19,5,5,0,0.0,0.0,0.0,2,north
2020-03-20,5,2,0,0.0,0.0,0.0,2,north
2020-03-21,1,2,0,0.0,0.0,0.0,2,north
2020-03-22,2,3,0,0.0,0.0,0.0,2,north
2020-03-23,10,5,0,0.0,0.0,0.0,2,north
2020-03-24,7,6,1,0.0,0.0,0.0,2,north
2020-03-25,8,6,0,0.0,0.0,0.0,2,north
2020-03-26,12,7,0,0.0,0.0,0.0,3,north
2020-03-27,10,5,1,0.0,0.0,0.0,3,north
2020-03-28,11,5,1,0.0,0.0,0.0,3,north
2020-03-29,9,4,1,0.0,0.0,0.0,3,north
2020-03-30,11,1,0,0.0,0.0,0.0,3,north
2020-03-31,18,2,2,0.0,0.0,0.0,3,north
2020-04-01,16,4,1,0.0,0.0,0.0,3,north
2020-04-02,26,5,1,0.0,0.0,0.0,4,north
2020-04-03,28,12,0,0.0,0.0,0.0,4,north
2020-04-04,8,3,1,0.0,0.0,0.0,4,north
2020-04-05,5,1,1,0.0,0.0,0.0,4,north
2020-04-06,21,1,0,0.0,0.0,0.0,4,north
2020-04-07,9,0,1,0.0,0.0,0.0,4,north
2020-04-08,7,1,1,0.0,0.0,0.0,4,north
2020-04-09,8,0,1,0.0,0.0,0.0,5,north
2020-04-10,7,3,1,0.0,0.0,0.0,5,north
2020-04-11,2,1,1,0.0,0.0,0.0,5,north
2020-04-12,8,2,0,0.0,0.0,0.0,5,north
2020-04-13,5,0,2,0.0,0.0,0.0,5,north
2020-04-14,2,1,0,0.0,0.0,0.0,5,north
2020-04-15,8,1,0,0.0,0.0,0.0,5,north
2020-04-16,5,0,0,0.0,0.0,0.0,6,north
2020-04-17,4,0,0,0.0,0.0,0.0,6,north
2020-04-18,2,0,0,0.0,0.0,0.0,6,north
2020-04-19,2,0,0,0.0,0.0,0.0,6,north
2020-04-20,6,0,1,0.0,0.0,0.0,6,north
2020-04-21,5,0,0,0.0,0.0,0.0,6,north
2020-04-22,5,0,0,0.0,0.0,0.0,6,north
2020-04-23,3,0,1,0.0,0.0,0.0,7,north
2020-04-24,2,1,0,0.0,0.0,0.0,7,north
2020-04-25,5,1,0,0.0,0.0,0.0,7,north
2020-04-26,4,0,0,0.0,0.0,0.0,7,north
2020-04-27,5,0,1,0.0,0.0,0.0,7,north
2020-04-28,0,0,0,0.0,0.0,0.0,7,north
2020-04-29,3,1,0,0.0,0.0,0.0,7,north
2020-04-30,5,0,0,0.0,0.0,0.0,8,north
2020-05-01,19,0,0,0.0,0.0,0.0,8,north
2020-05-02,2,0,0,0.0,0.0,0.0,8,north
2020-05-03,2,0,0,0.0,0.0,0.0,8,north
2020-05-04,0,0,0,0.0,0.0,0.0,8,north
2020-05-05,2,0,0,0.0,0.0,0.0,8,north
2020-05-06,0,0,0,0.0,0.0,0.0,8,north
2020-05-07,1,0,0,0.0,0.0,0.0,9,north
2020-05-08,0,0,0,0.0,0.0,0.0,9,north
2020-05-09,1,0,0,0.0,0.0,0.0,9,north
2020-05-10,4,0,0,0.0,0.0,0.0,9,north
2020-05-11,1,0,0,0.0,0.0,0.0,9,north
2020-05-12,1,0,0,0.0,0.0,0.0,9,north
2020-05-13,1,0,0,0.0,0.0,0.0,9,north
2020-05-14,0,0,0,0.0,0.0,0.0,10,north
2020-05-15,1,1,0,0.0,0.0,0.0,10,north
2020-05-16,1,0,0,0.0,0.0,0.0,10,north
2020-05-17,0,0,0,0.0,0.0,0.0,10,north
2020-05-18,1,0,0,0.0,0.0,0.0,10,north
2020-05-19,2,0,0,0.0,0.0,0.0,10,north
2020-05-20,1,0,1,0.0,0.0,0.0,10,north
2020-05-21,1,0,0,0.0,0.0,0.0,11,north
2020-05-22,2,0,0,0.0,0.0,0.0,11,north
2020-05-23,0,0,0,0.0,0.0,0.0,11,north
2020-05-24,0,0,0,0.0,0.0,0.0,11,north
2020-05-25,1,0,0,0.0,0.0,0.0,11,north
2020-05-26,2,1,0,0.0,0.0,0.0,11,north
2020-05-27,0,0,0,0.0,0.0,0.0,11,north
2020-05-28,0,0,0,0.0,0.0,0.0,12,north
2020-05-29,0,0,0,0.0,0.0,0.0,12,north
2020-05-30,0,0,0,0.0,0.0,0.0,12,north
2020-05-31,0,0,0,0.0,0.0,0.0,12,north
2020-06-01,0,0,0,0.0,0.0,0.0,12,north
2020-06-02,0,0,0,0.0,0.0,0.0,12,north
2020-06-03,0,0,0,0.0,0.0,0.0,12,north
2020-06-04,0,0,0,0.0,0.0,0.0,13,north
2020-06-05,0,0,0,0.0,0.0,0.0,13,north
2020-06-06,0,0,0,0.0,0.0,0.0,13,north
2020-06-07,0,0,0,0.0,0.0,0.0,13,north
2020-06-08,1,0,0,0.0,0.0,0.0,13,north
2020-06-09,0,0,0,0.0,0.0,0.0,13,north
2020-06-10,9,1,0,0.0,0.0,0.0,13,north
2020-06-11,2,1,0,0.0,0.0,0.0,14,north
2020-06-12,25,1,0,0.0,0.0,0.0,14,north
2020-06-13,0,0,0,0.0,0.0,0.0,14,north
2020-06-14,8,0,0,0.0,0.0,0.0,14,north
2020-06-15,3,0,0,0.0,0.0,0.0,14,north
2020-06-16,7,1,0,0.0,0.0,0.0,14,north
2020-06-17,16,2,0,0.0,0.0,0.0,14,north
2020-06-18,2,1,0,0.0,0.0,0.0,15,north
2020-06-19,1,0,1,0.0,0.0,0.0,15,north
2020-06-20,2,2,0,0.0,0.0,0.0,15,north
2020-06-21,3,1,0,0.0,0.0,0.0,15,north
2020-06-22,3,2,0,0.0,0.0,0.0,15,north
2020-06-23,4,1,0,0.0,0.0,0.0,15,north
2020-06-24,17,3,0,0.0,0.0,0.0,15,north
2020-06-25,5,1,1,0.0,0.0,0.0,16,north
2020-06-26,2,0,0,0.0,0.0,0.0,16,north
2020-06-27,9,1,0,0.0,0.0,0.0,16,north
2020-06-28,1,4,1,0.0,0.0,0.0,16,north
2020-06-29,2,2,0,0.0,0.0,0.0,16,north
2020-06-30,6,0,0,0.0,0.0,0.0,16,north
2020-07-01,2,0,0,0.0,0.0,0.0,16,north
2020-07-02,0,1,0,0.0,0.0,0.0,17,north
2020-07-03,5,0,0,0.0,0.0,0.0,17,north
2020-07-04,1,0,0,0.0,0.0,0.0,17,north
2020-07-05,1,0,0,0.0,0.0,0.0,17,north
2020-07-06,2,0,0,0.0,0.0,0.0,17,north
2020-07-07,2,1,0,0.0,0.0,0.0,17,north
2020-07-08,3,1,0,0.0,0.0,0.0,17,north
2020-07-09,6,0,0,0.0,0.0,0.0,18,north
2020-07-10,3,2,0,0.0,0.0,0.0,18,north
2020-07-11,0,1,0,0.0,0.0,0.0,18,north
2020-07-12,2,0,0,0.0,0.0,0.0,18,north
2020-07-13,0,0,0,0.0,0.0,0.0,18,north
2020-07-14,1,0,0,0.0,0.0,0.0,18,north
2020-07-15,2,0,0,0.0,0.0,0.0,18,north
2020-07-16,0,0,0,0.0,0.0,0.0,19,north
2020-07-17,2,0,0,0.0,0.0,0.0,19,north
2020-07-18,0,0,0,0.0,0.0,0.0,19,north
2020-07-19,2,0,0,0.0,0.0,0.0,19,north
2020-07-20,0,0,0,0.0,0.0,0.0,19,north
2020-07-21,3,0,0,0.0,0.0,0.0,19,north
2020-07-22,4,0,0,0.0,0.0,0.0,19,north
2020-07-23,3,1,0,0.0,0.0,0.0,20,north
2020-07-24,1,0,0,0.0,0.0,0.0,20,north
2020-07-25,1,0,0,0.0,0.0,0.0,20,north
2020-07-26,1,0,0,0.0,0.0,0.0,20,north
2020-07-27,2,0,0,0.0,0.0,0.0,20,north
2020-07-28,4,0,0,0.0,0.0,0.0,20,north
2020-07-29,5,0,1,0.0,0.0,0.0,20,north
2020-07-30,4,1,0,0.0,0.0,0.0,21,north
2020-07-31,3,0,0,0.0,0.0,0.0,21,north
2020-08-01,4,0,0,0.0,0.0,0.0,21,north
2020-08-02,6,0,0,0.0,0.0,0.0,21,north
2020-08-03,5,0,0,0.0,0.0,0.0,21,north
2020-08-04,4,0,0,0.0,0.0,0.0,21,north
2020-08-05,4,0,0,0.0,0.0,0.0,21,north
2020-08-06,4,1,0,0.0,0.0,0.0,22,north
2020-08-07,4,0,0,0.0,0.0,0.0,22,north
2020-08-08,2,0,0,0.0,0.0,0.0,22,north
2020-08-09,9,0,0,0.0,0.0,0.0,22,north
2020-08-10,7,0,0,0.0,0.0,0.0,22,north
2020-08-11,2,0,0,0.0,0.0,0.0,22,north
2020-08-12,19,1,0,0.0,0.0,0.0,22,north
2020-08-13,8,1,0,0.0,0.0,0.0,23,north
2020-08-14,8,0,0,0.0,0.0,0.0,23,north
2020-08-15,6,0,0,0.0,0.0,0.0,23,north
2020-08-16,10,1,0,0.0,0.0,0.0,23,north
2020-08-17,8,1,0,0.0,0.0,0.0,23,north
2020-08-18,7,0,0,0.0,0.0,0.0,23,north
2020-08-19,8,1,0,0.0,0.0,0.0,23,north
2020-08-20,4,0,0,0.0,0.0,0.0,24,north
2020-08-21,7,2,0,0.0,0.0,0.0,24,north
2020-08-22,6,1,1,0.0,0.0,0.0,24,north
2020-08-23,8,1,0,0.0,0.0,0.0,24,north
2020-08-24,6,0,0,0.0,0.0,0.0,24,north
2020-08-25,9,0,1,0.0,0.0,0.0,24,north
2020-08-26,4,1,0,0.0,0.0,0.0,24,north
2020-08-27,4,0,0,0.0,0.0,0.0,25,north
2020-08-28,9,1,0,0.0,0.0,0.0,25,north
2020-08-29,11,0,0,0.0,0.0,0.0,25,north
2020-08-30,6,0,0,0.0,0.0,0.0,25,north
2020-08-31,3,0,1,0.0,0.0,0.0,25,north
2020-09-01,7,0,0,0.0,0.0,0.0,25,north
2020-09-02,3,0,0,0.0,0.0,0.0,25,north
2020-09-03,11,0,1,0.0,0.0,0.0,26,north
2020-09-04,15,0,0,0.0,0.0,0.0,26,north
2020-09-05,12,2,0,0.0,0.0,0.0,26,north
2020-09-06,16,1,0,0.0,0.0,0.0,26,north
2020-09-07,27,0,0,0.0,0.0,0.0,26,north
2020-09-08,24,1,0,0.0,0.0,0.0,26,north
2020-09-09,29,1,0,0.0,0.0,0.0,26,north
2020-09-10,37,2,0,0.0,0.0,0.0,27,north
2020-09-11,43,1,1,0.0,0.0,0.0,27,north
2020-09-12,31,1,0,0.0,0.0,0.0,27,north
2020-09-13,42,0,0,0.0,0.0,0.0,27,north
2020-09-14,48,2,0,0.0,0.0,0.0,27,north
2020-09-15,61,1,0,0.0,0.0,0.0,27,north
2020-09-16,66,3,1,0.0,0.0,0.0,27,north
2020-09-17,37,3,0,0.0,0.0,0.0,28,north
2020-09-18,46,1,0,0.0,0.0,0.0,28,north
2020-09-19,31,4,0,0.0,0.0,0.0,28,north
2020-09-20,42,1,0,0.0,0.0,0.0,28,north
2020-09-21,58,4,0,0.0,0.0,0.0,28,north
2020-09-22,53,0,1,0.0,0.0,0.0,28,north
2020-09-23,49,3,0,0.0,0.0,0.0,28,north
2020-09-24,38,3,0,0.0,0.0,0.0,29,north
2020-09-25,40,2,0,0.0,0.0,0.0,29,north
2020-09-26,32,1,0,0.0,0.0,0.0,29,north
2020-09-27,22,1,0,0.0,0.0,0.0,29,north
2020-09-28,39,0,0,0.0,0.0,0.0,29,north
2020-09-29,44,2,1,0.0,0.0,0.0,29,north
2020-09-30,39,0,0,0.0,0.0,0.0,29,north
2020-10-01,41,2,1,0.0,0.0,0.0,30,north
2020-10-02,36,3,0,0.0,0.0,0.0,30,north
2020-10-03,31,0,0,0.0,0.0,0.0,30,north
2020-10-04,30,1,1,0.0,0.0,0.0,30,north
2020-10-05,60,2,1,0.0,0.0,0.0,30,north
2020-10-06,31,0,0,0.0,0.0,0.0,30,north
2020-10-07,49,1,0,0.0,0.0,0.0,30,north
2020-10-08,50,0,1,0.0,0.0,0.0,31,north
2020-10-09,43,2,0,0.0,0.0,0.0,31,north
2020-10-10,32,3,0,0.0,0.0,0.0,31,north
2020-10-11,30,2,0,0.0,0.0,0.0,31,north
2020-10-12,45,1,0,0.0,0.0,0.0,31,north
2020-10-13,55,1,1,0.0,0.0,0.0,31,north
2020-10-14,62,2,0,0.0,0.0,0.0,31,north
2020-10-15,33,5,0,0.0,0.0,0.0,32,north
2020-10-16,49,1,1,0.0,0.0,0.0,32,north
2020-10-17,42,1,1,0.0,0.0,0.0,32,north
2020-10-18,43,3,0,0.0,0.0,0.0,32,north
2020-10-19,72,1,0,0.0,0.0,0.0,32,north
2020-10-20,84,1,0,0.0,0.0,0.0,32,north
2020-10-21,92,1,2,0.0,0.0,0.0,32,north
2020-10-22,102,0,0,0.0,0.0,0.0,33,north
2020-10-23,117,4,1,0.0,0.0,0.0,33,north
2020-10-24,104,2,0,0.0,0.0,0.0,33,north
2020-10-25,108,3,0,0.0,0.0,0.0,33,north
2020-10-26,132,3,1,0.0,0.0,0.0,33,north
2020-10-27,148,4,0,0.0,0.0,0.0,33,north
2020-10-28,116,5,1,0.0,0.0,0.0,33,north
2020-10-29,120,4,1,0.0,0.0,0.0,34,north
2020-10-30,113,5,0,0.0,0.0,0.0,34,north
2020-10-31,96,4,0,0.0,0.0,0.0,34,north
2020-11-01,95,0,0,0.0,0.0,0.0,34,north
2020-11-02,116,3,1,0.0,0.0,0.0,34,north
2020-11-03,137,7,1,0.0,0.0,0.0,34,north
2020-11-04,83,6,0,0.0,0.0,0.0,34,north
2020-11-05,83,5,0,0.0,0.0,0.0,35,north
2020-11-06,60,2,2,0.0,0.0,0.0,35,north
2020-11-07,68,4,1,0.0,0.0,0.0,35,north
2020-11-08,41,4,0,0.0,0.0,0.0,35,north
2020-11-09,72,6,0,0.0,0.0,0.0,35,north
2020-11-10,61,2,0,0.0,0.0,0.0,35,north
2020-11-11,70,3,0,0.010611396553980468,0.01990049751243772,0.1987507098239656,35,north
2020-11-12,67,0,0,0.1503480494050411,0.03233830845771146,0.07230740109786737,35,north
2020-11-13,77,3,0,0.12963062821353222,0.04477611940298509,0.1591898542494785,35,north
2020-11-14,65,2,2,0.12922547869077428,0.052238805970149294,0.0927503312511817,35,north
2020-11-15,73,0,0,0.09836873856089712,0.0671641791044777,0.21427219382926177,35,north
2020-11-16,58,4,0,0.14382251703537996,0.07462686567164178,0.30910467537384256,35,north
2020-11-17,65,3,1,0.08935641389986348,0.12189054726368154,0.6710202536437682,35,north
2020-11-18,53,3,0,0.03687040859354407,0.12437810945273642,0.5953056975203443,35,north
2020-11-19,44,1,1,-0.09122729841905408,0.1393034825870647,0.6163164868445901,35,north
2020-11-20,64,3,0,-0.09340057330471818,0.19402985074626877,0.7081203861442351,35,north
2020-11-21,36,0,2,-0.2390877910960577,0.24875621890547261,1.0251750899110346,35,north
2020-11-22,38,4,0,-0.17940875195937933,0.3084577114427862,1.3931478326708253,35,north
2020-11-23,35,1,0,-0.1576849121420808,0.39303482587064686,1.7802385008517794,35,north
2020-11-24,42,4,0,0.10448399959002441,0.46766169154228854,2.1820935074768095,35,north
2020-11-25,46,5,0,0.1129962181487274,0.5422885572139302,2.97047132311186,35,north
2020-11-26,45,3,0,0.38757648539140277,0.616915422885572,3.1438576566344736,35,north
2020-11-27,38,2,1,1.3308914962134444,0.6616915422885572,3.4699981071360804,35,north
2020-11-28,26,3,1,1.3617579580635892,0.7039800995024875,3.7936778345636797,35,north
2020-11-29,37,0,2,1.3892042937406122,0.7338308457711442,4.111678970282016,35,north
2020-11-30,39,1,1,1.5314649357506545,0.7313432835820894,4.447094453908736,35,north
2020-12-01,47,2,2,1.288689863940463,0.6990049751243781,4.71966685595303,35,north
2020-12-02,60,2,0,1.37799047702793,0.6815920398009949,4.75960628430813,35,north
2020-12-03,53,0,0,1.1498630196546888,0.654228855721393,5.134961196289955,35,north
2020-12-04,65,2,0,0.29666932896822273,0.6243781094527363,5.113950406965713,35,north
2020-12-05,53,2,0,0.7239417940658615,0.6243781094527363,5.188907817527888,35,north
2020-12-06,70,0,0,0.7365418257588652,0.6144278606965174,5.187772099186044,35,north
2020-12-07,105,1,0,0.6436858948124751,0.6144278606965174,5.161839863713774,35,north
2020-12-08,139,3,0,1.3026657590768305,0.5895522388059702,4.426651523755423,35,north
2020-12-09,145,1,0,1.1882105575472846,0.5597014925373134,3.7830777967064013,35,north
2020-12-10,166,1,0,1.2501134299768828,0.5373134328358209,3.63070225250803,35,north
2020-12-11,125,1,0,1.19371236699586,0.4925373134328358,3.4151050539466046,35,north
2020-12-12,160,4,0,0.8086296095128702,0.4552238805970149,3.335415483626715,35,north
2020-12-13,123,3,0,0.7246601724354758,0.4552238805970149,3.1976149914820997,35,north
2020-12-14,193,2,1,0.5859984819981918,0.4104477611940298,3.121711148968375,35,north
2020-12-15,210,4,1,-0.08483170937404194,0.3532338308457711,3.2407722884724475,35,north
2020-12-16,226,6,1,-0.05025479095503449,0.34328358208955223,3.349990535680471,35,north
2020-12-17,202,6,1,-0.18228139718931502,0.32835820895522394,3.328222600794987,35,north
2020-12-18,213,7,0,-0.19333400865575878,0.34079601990049757,3.6320272572401873,35,north
2020-12-19,211,10,0,-0.27268070299969316,0.3383084577114427,3.4444444444444247,35,north
2020-12-20,169,7,1,-0.08510081695358984,0.3109452736318409,2.6043914442551417,35,north
2020-12-21,197,11,0,-0.09992823483767654,-0.1592039800995022,-0.12587544955517305,35,north
2020-12-22,242,8,1,-0.2377299030801855,-0.6243781094527361,-2.2598902138936046,35,north
2020-12-23,255,14,0,-0.2926912285396468,-0.9577114427860693,-3.5169411319325894,35,north
2020-12-24,134,6,2,-0.3363237740181162,-1.116915422885572,-4.471323111868225,35,north
2020-12-25,130,4,1,-0.3720034718788051,-1.31592039800995,-5.310429680105968,35,north
2020-12-26,178,9,1,-0.39298237235073796,-1.5074626865671639,-5.9409426462236965,35,north
2020-12-27,171,10,3,-0.6835220586279784,-1.5597014925373132,-5.653984478515963,35,north
2020-12-28,261,8,1,-0.7315831148022833,-1.388059701492537,-3.1309861820934826,35,north
2020-12-29,187,4,3,-0.6745439302350811,-1.3980099502487562,-3.002082150293374,35,north
2020-12-30,213,4,0,-0.499393873434095,-1.2363184079601992,-2.221843649441585,35,north
2020-12-31,105,10,0,0.07172413844802383,-1.2238805970149254,-1.688813174332752,35,north
2021-01-01,93,10,1,0.1279064715449092,-1.171641791044776,-1.7620670073821523,35,north
2021-01-02,185,13,2,0.13114278105509825,-1.154228855721393,-1.8582244936588874,35,north
2021-01-03,178,12,1,0.704807197408293,-1.2910447761194028,-2.280333144046925,35,north
2021-01-04,210,13,2,0.7074158590134758,-1.1741293532338308,-3.0993753549119587,35,north
2021-01-05,154,6,5,0.6604785834173645,-0.8333333333333337,-2.229604391444238,35,north
2021-01-06,176,7,5,1.0821869741700865,-0.8233830845771144,-2.257050918038979,35,north
2021-01-07,144,9,3,1.2209651791070764,-0.8084577114427862,-2.123604012871457,35,north
2021-01-08,116,9,3,1.1221808003673823,-0.8482587064676617,-2.186825667234508,35,north
2021-01-09,101,7,2,1.090249213200182,-0.8532338308457714,-1.9045996592844814,35,north
2021-01-10,81,13,2,0.6096505622210784,-0.8606965174129355,-1.8158243422297784,35,north
2021-01-11,107,5,2,0.7113883648232096,-0.8532338308457714,-1.6261593791406228,35,north
2021-01-12,104,5,2,1.1955029255147127,-0.855721393034826,-1.2199507855385092,35,north
2021-01-13,119,5,2,0.5989135382297059,-0.855721393034826,-0.9941321219004264,35,north
2021-01-14,96,4,2,-0.15298142728955688,-0.8706467661691542,-0.7397312133257525,35,north
2021-01-15,83,6,2,-0.14070401141665345,-0.8631840796019901,-0.2778724209729271,35,north
2021-01-16,74,5,4,-0.012352720221745161,-0.8781094527363187,-0.20442930153321281,35,north
2021-01-17,65,7,3,-0.036977574910790456,-0.8805970149253732,0.055082339579792805,35,north
2021-01-18,73,11,1,-0.13050879769114598,-0.8830845771144278,0.1656255915199708,35,north
2021-01-19,93,14,3,-0.5419838065512383,-0.8805970149253732,0.10183607798599181,35,north
2021-01-20,80,11,3,-0.48281955003730814,-0.855721393034826,0.5387090668180964,35,north
2021-01-21,75,7,3,-0.4423580483544939,-0.8383084577114426,0.9150104107514618,35,north
2021-01-22,83,6,3,-0.05073182486705996,-0.8233830845771144,1.0692788188529252,35,north
2021-01-23,44,3,0,-0.1814944839323055,-0.8134328358208955,1.3927692598902108,35,north
2021-01-24,57,8,3,-0.2205789354475054,-0.8084577114427862,1.4480408858603013,35,north
2021-01-25,51,5,3,-0.12905239843270921,-0.788557213930348,1.8358886996024908,35,north
2021-01-26,67,5,1,-0.1004613874185517,-0.7437810945273631,2.407344311943958,35,north
2021-01-27,36,3,1,-0.04002739356514895,-0.7263681592039803,2.5918985424947847,35,north
2021-01-28,39,5,2,0.4925845241782594,-0.6915422885572138,2.674048835888688,35,north
2021-01-29,31,6,1,0.14285342068701867,-0.6791044776119401,3.021767934885465,35,north
2021-01-30,29,5,2,0.1881500386821202,-0.6616915422885574,2.9299640355858267,35,north
2021-01-31,32,2,1,0.20017724524891656,-0.6417910447761195,3.0804467158811124,35,north
2021-02-01,47,3,2,0.12407114923642903,-0.6343283582089552,2.9536248343743967,35,north
2021-02-02,45,6,1,0.035735106148249596,-0.6417910447761195,2.85803520726858,35,north
2021-02-03,42,6,1,-0.07631312089341413,-0.6417910447761195,2.820556501987496,35,north
2021-02-04,30,1,0,-0.5293882991232226,-0.664179104477612,2.532084043157287,35,north
2021-02-05,33,3,1,-0.5452630809980623,-0.6666666666666665,2.151618398637133,35,north
2021-02-06,30,3,1,-0.4403479968894527,-0.664179104477612,1.9899678213136407,35,north
2021-02-07,33,2,4,-0.29122483225902707,-0.6368159203980102,2.025742949081953,35,north
2021-02-08,38,4,0,-0.23736600342586722,-0.6169154228855724,1.971228468673092,35,north
2021-02-09,36,7,0,-0.15822029037290475,-0.5945273631840797,2.118493280333135,35,north
2021-02-10,44,1,3,-0.1125883262792361,-0.5547263681592041,2.914821124361148,35,north
2021-02-11,20,1,3,-0.0517324881910487,-0.47512437810945274,3.995646413022885,35,north
2021-02-12,33,1,2,0.0024156489161188954,-0.46019900497512456,4.4118871853113575,35,north
2021-02-13,31,1,1,-0.09704458863345822,-0.4452736318407957,5.243611584327064,35,north
2021-02-14,34,1,0,-0.23447594303342234,-0.45273631840796,5.751277683134554,35,north
2021-02-15,33,4,2,-0.2840118469208507,-0.4427860696517414,6.6681809577891045,35,north
2021-02-16,21,1,0,-0.2067597018533569,-0.4402985074626866,7.312511830399354,35,north
2021-02-17,30,4,1,-0.14277005105533913,-0.4552238805970148,7.138936210486433,35,north
2021-02-18,74,5,0,-0.291994263482236,-0.4850746268656718,7.046753738406174,35,north
2021-02-19,26,1,0,-0.31954203791533,-0.4800995024875623,7.503501798220661,35,north
2021-02-20,26,2,0,-0.11842810494379541,-0.49502487562189046,7.445390876395948,35,north
2021-02-21,21,4,0,0.2508440567673993,-0.5000000000000002,7.576377058489457,35,north
2021-02-22,39,3,0,0.24044969855678655,-0.517412935323383,7.295665341661892,35,north
2021-02-23,41,4,0,0.12578871467979047,-0.5223880597014927,7.207836456558738,35,north
2021-02-24,25,4,1,0.08426144914879008,-0.5,7.045239447283709,35,north
2021-02-25,27,0,0,0.08233235485252033,-0.4626865671641791,7.0179822070792754,35,north
2021-02-26,20,1,0,0.19188987897703047,-0.36318407960199006,6.987128525458984,35,north
2021-02-27,20,0,1,0.4214861265902883,-0.2562189054726365,7.01646791595681,35,north
2021-02-28,26,1,0,0.06783752803173115,-0.1641791044776122,7.0473215975770955,35,north
2021-03-01,34,0,0,0.939187433155364,-0.07711442786069678,7.34469051675181,35,north
