date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google
2021-01-11,central,88.39,90.72,62.39,80.5,-39,-20,-40,15,-33.0
2021-01-11,north,87.55,96.39,,,-43,-13,-41,15,-32.333333333333336
2021-01-11,zealand,88.97,100.93,82.95,90.95,-35,-17,-41,14,-31.0
2021-01-11,south,87.01,97.21,67.54,83.92,-39,-17,-36,14,-30.666666666666668
2021-01-12,capital,79.4,70.1,47.44,65.64666666666666,-45,-18,-50,17,-37.666666666666664
2021-01-12,central,87.76,97.46,70.24,85.15333333333332,-39,-16,-40,14,-31.666666666666668
2021-01-12,north,92.55,112.34,,,-39,-7,-37,13,-27.666666666666668
2021-01-12,zealand,90.1,106.98,70.18,89.08666666666666,-34,-12,-39,13,-28.333333333333332
2021-01-12,south,87.71,101.26,61.79,83.58666666666666,-36,-9,-36,13,-27.0
2021-01-13,capital,79.99,66.63,45.87,64.16333333333334,-49,-24,-50,19,-41.0
2021-01-13,central,89.33,92.12,68.93,83.46,-42,-20,-39,15,-33.666666666666664
2021-01-13,north,89.0,103.39,,,-43,-13,-40,14,-32.0
2021-01-13,zealand,92.41,102.65,80.12,91.72666666666667,-38,-17,-40,15,-31.666666666666668
2021-01-13,south,87.01,94.63,65.69,82.44333333333333,-42,-15,-36,13,-31.0
2021-01-14,capital,80.13,69.74,48.92,66.26333333333334,-46,-20,-50,17,-38.666666666666664
2021-01-14,central,90.28,97.33,66.47,84.69333333333334,-41,-18,-39,15,-32.666666666666664
2021-01-14,north,91.7,107.04,,,-43,-15,-39,14,-32.333333333333336
2021-01-14,zealand,90.64,112.96,73.18,92.25999999999999,-35,-14,-42,14,-30.333333333333332
2021-01-14,south,90.04,100.21,68.69,86.31333333333333,-39,-12,-37,13,-29.333333333333332
2021-01-15,capital,80.13,70.45,48.79,66.45666666666666,-50,-22,-50,18,-40.666666666666664
2021-01-15,central,91.46,103.18,71.18,88.60666666666667,-44,-20,-40,15,-34.666666666666664
2021-01-15,north,96.18,116.53,,,-46,-12,-39,14,-32.333333333333336
2021-01-15,zealand,88.28,106.16,82.86,92.43333333333334,-38,-16,-42,14,-32.0
2021-01-15,south,90.01,102.13,66.39,86.17666666666666,-44,-14,-37,13,-31.666666666666668
2021-01-16,capital,74.16,71.94,47.57,64.55666666666666,-57,-24,-26,9,-35.666666666666664
2021-01-16,central,84.66,101.17,62.95,82.92666666666666,-50,-19,-22,8,-30.333333333333332
2021-01-16,north,90.95,113.98,,,-49,-10,-24,8,-27.666666666666668
2021-01-16,zealand,82.73,118.61,83.46,94.93333333333334,-45,-16,-22,8,-27.666666666666668
2021-01-16,south,82.6,104.1,62.17,82.95666666666666,-50,-13,-19,8,-27.333333333333332
2021-01-17,capital,72.5,66.94,45.06,61.5,-49,-27,-24,7,-33.333333333333336
2021-01-17,central,87.14,93.84,71.44,84.14,-38,-22,-21,7,-27.0
2021-01-17,north,91.03,107.58,,,-42,-17,-24,7,-27.666666666666668
2021-01-17,zealand,88.49,105.78,88.86,94.37666666666667,-35,-18,-20,6,-24.333333333333332
2021-01-17,south,84.29,94.21,70.54,83.01333333333334,-35,-17,-20,6,-24.0
2021-01-18,capital,79.86,68.22,49.47,65.85,-47,-27,-51,17,-41.666666666666664
2021-01-18,central,91.93,102.24,76.15,90.10666666666668,-38,-21,-40,14,-33.0
2021-01-18,north,95.47,112.87,,,-41,-12,-41,13,-31.333333333333332
2021-01-18,zealand,91.87,117.07,82.01,96.98333333333333,-36,-19,-41,13,-32.0
2021-01-18,south,90.29,98.78,77.25,88.77333333333333,-39,-17,-37,13,-31.0
2021-01-19,capital,81.03,68.15,49.25,66.14333333333333,-48,-23,-50,18,-40.333333333333336
2021-01-19,central,93.58,100.73,79.59,91.3,-39,-17,-41,14,-32.333333333333336
2021-01-19,north,95.73,113.04,,,-41,-10,-38,13,-29.666666666666668
2021-01-19,zealand,91.58,108.23,93.23,97.68,-36,-18,-39,13,-31.0
2021-01-19,south,92.25,103.6,80.06,91.96999999999998,-39,-13,-37,13,-29.666666666666668
2021-01-20,capital,81.84,68.31,49.69,66.61333333333333,-50,-25,-49,19,-41.333333333333336
2021-01-20,central,93.37,96.68,77.46,89.17,-42,-20,-40,15,-34.0
2021-01-20,north,96.7,109.4,,,-43,-15,-39,14,-32.333333333333336
2021-01-20,zealand,91.87,106.17,79.69,92.57666666666667,-37,-17,-39,14,-31.0
2021-01-20,south,91.14,98.48,64.54,84.72000000000001,-41,-15,-37,14,-31.0
2021-01-21,capital,82.95,73.48,50.79,69.07333333333334,-46,-19,-49,17,-38.0
2021-01-21,central,93.69,101.18,72.71,89.19333333333333,-41,-20,-39,15,-33.333333333333336
2021-01-21,north,96.47,108.11,,,-43,-17,-38,14,-32.666666666666664
2021-01-21,zealand,94.84,118.97,86.2,100.00333333333333,-33,-13,-40,14,-28.666666666666668
2021-01-21,south,93.06,101.92,76.49,90.49000000000001,-39,-12,-36,13,-29.0
2021-01-22,capital,83.46,76.03,52.12,70.53666666666668,-50,-22,-49,18,-40.333333333333336
2021-01-22,central,96.89,101.95,74.5,91.11333333333334,-43,-19,-40,15,-34.0
2021-01-22,north,97.47,111.87,,,-46,-12,-38,14,-32.0
2021-01-22,zealand,92.46,120.78,79.35,97.53000000000002,-36,-14,-40,14,-30.0
2021-01-22,south,95.24,108.28,69.2,90.90666666666665,-42,-13,-36,14,-30.333333333333332
2021-01-23,capital,76.57,80.23,54.23,70.34333333333333,-55,-21,-24,9,-33.333333333333336
2021-01-23,central,90.79,107.0,61.61,86.46666666666668,-48,-17,-20,8,-28.333333333333332
2021-01-23,north,99.82,128.19,,,-47,-8,-18,8,-24.333333333333332
2021-01-23,zealand,89.36,132.74,84.49,102.19666666666667,-43,-13,-18,8,-24.666666666666668
2021-01-23,south,85.7,108.56,66.07,86.77666666666666,-49,-10,-18,8,-25.666666666666668
2021-01-24,capital,77.46,73.11,52.02,67.53,-47,-26,-23,7,-32.0
2021-01-24,central,92.48,99.78,73.57,88.61,-37,-20,-19,6,-25.333333333333332
2021-01-24,north,100.32,118.17,,,-40,-15,-21,6,-25.333333333333332
2021-01-24,zealand,94.15,118.44,94.0,102.19666666666667,-34,-16,-17,5,-22.333333333333332
2021-01-24,south,89.03,100.68,72.59,87.43333333333334,-33,-16,-19,6,-22.666666666666668
2021-01-25,capital,80.67,72.68,50.65,68.00000000000001,-45,-26,-50,17,-40.333333333333336
2021-01-25,central,94.57,108.95,75.36,92.96,-36,-18,-39,13,-31.0
2021-01-25,north,98.03,118.46,,,-38,-10,-40,12,-29.333333333333332
2021-01-25,zealand,94.89,116.38,96.23,102.5,-36,-17,-40,13,-31.0
2021-01-25,south,92.73,111.53,67.92,90.72666666666667,-36,-14,-35,12,-28.333333333333332
2021-01-26,capital,83.8,73.14,51.47,69.47,-44,-19,-49,16,-37.333333333333336
2021-01-26,central,98.22,113.98,68.75,93.64999999999999,-37,-16,-39,13,-30.666666666666668
2021-01-26,north,98.8,127.06,,,-39,-9,-37,12,-28.333333333333332
2021-01-26,zealand,97.37,119.18,85.0,100.51666666666667,-34,-14,-38,12,-28.666666666666668
2021-01-26,south,93.98,115.26,70.03,93.08999999999999,-35,-10,-35,11,-26.666666666666668
2021-01-27,capital,83.26,70.63,48.35,67.41333333333333,-48,-22,-48,18,-39.333333333333336
2021-01-27,central,94.28,100.73,67.4,87.46999999999998,-41,-20,-38,14,-33.0
2021-01-27,north,97.07,111.95,,,-43,-13,-39,13,-31.666666666666668
2021-01-27,zealand,99.07,115.01,79.01,97.69666666666666,-36,-15,-38,14,-29.666666666666668
2021-01-27,south,93.29,103.97,69.39,88.88333333333333,-41,-14,-35,13,-30.0
2021-01-28,capital,82.65,70.23,48.8,67.22666666666667,-46,-19,-48,17,-37.666666666666664
2021-01-28,central,97.7,109.16,72.56,93.14,-37,-15,-38,13,-30.0
2021-01-28,north,100.8,124.27,,,-41,-12,-37,13,-30.0
2021-01-28,zealand,96.34,115.19,78.49,96.67333333333333,-32,-11,-39,13,-27.333333333333332
2021-01-28,south,95.48,109.81,65.37,90.22000000000001,-37,-9,-34,12,-26.666666666666668
2021-01-29,capital,87.17,76.96,55.2,73.11,-47,-16,-47,17,-36.666666666666664
2021-01-29,central,101.57,110.72,72.41,94.89999999999999,-36,-11,-38,13,-28.333333333333332
2021-01-29,north,107.29,132.24,,,-40,-1,-37,12,-26.0
2021-01-29,zealand,97.48,124.06,88.69,103.41000000000001,-29,-4,-39,13,-24.0
2021-01-29,south,101.17,113.12,73.16,95.81666666666668,-35,-4,-35,12,-24.666666666666668
2021-01-30,capital,78.26,75.8,50.26,68.10666666666667,-53,-17,-22,8,-30.666666666666668
2021-01-30,central,95.3,109.89,65.01,90.06666666666666,-44,-12,-17,7,-24.333333333333332
2021-01-30,north,103.32,134.44,,,-44,-3,-19,7,-22.0
2021-01-30,zealand,92.74,127.71,87.32,102.58999999999999,-38,-7,-18,7,-21.0
2021-01-30,south,95.03,120.54,67.8,94.45666666666666,-43,-3,-14,6,-20.0
2021-01-31,capital,79.81,74.87,51.51,68.73,-45,-21,-19,6,-28.333333333333332
2021-01-31,central,94.49,109.72,79.74,94.64999999999999,-32,-15,-17,5,-21.333333333333332
2021-01-31,north,101.02,121.81,,,-35,-9,-18,5,-20.666666666666668
2021-01-31,zealand,94.97,115.78,88.95,99.89999999999999,-30,-10,-15,5,-18.333333333333332
2021-01-31,south,91.33,110.92,73.93,92.06,-30,-11,-15,5,-18.666666666666668
2021-02-01,capital,86.29,78.42,51.6,72.10333333333334,-42,-21,-49,16,-37.333333333333336
2021-02-01,central,96.31,111.25,77.5,95.02,-33,-14,-38,13,-28.333333333333332
2021-02-01,north,99.91,134.95,,,-38,-5,-40,12,-27.666666666666668
2021-02-01,zealand,99.32,120.17,87.49,102.32666666666667,-32,-12,-38,12,-27.333333333333332
2021-02-01,south,98.35,120.76,73.16,97.42333333333333,-34,-10,-34,11,-26.0
2021-02-02,capital,87.22,79.83,54.0,73.68333333333334,-43,-15,-48,16,-35.333333333333336
2021-02-02,central,98.09,114.39,85.35,99.27666666666669,-35,-12,-38,13,-28.333333333333332
2021-02-02,north,98.4,122.61,,,-38,-4,-36,12,-26.0
2021-02-02,zealand,101.07,127.16,89.29,105.83999999999999,-30,-7,-37,12,-24.666666666666668
2021-02-02,south,97.36,116.83,75.85,96.67999999999999,-34,-5,-35,11,-24.666666666666668
2021-02-03,capital,87.31,74.72,54.27,72.10000000000001,-46,-19,-47,17,-37.333333333333336
2021-02-03,central,96.28,105.81,76.64,92.91000000000001,-38,-14,-37,14,-29.666666666666668
2021-02-03,north,100.15,116.82,,,-41,-8,-38,13,-29.0
2021-02-03,zealand,101.12,121.87,91.77,104.92,-35,-12,-37,13,-28.0
2021-02-03,south,97.06,112.62,75.34,95.00666666666666,-41,-13,-35,13,-29.666666666666668
2021-02-04,capital,87.59,76.25,54.37,72.73666666666666,-45,-16,-47,17,-36.0
2021-02-04,central,97.28,108.58,72.37,92.74333333333334,-37,-13,-37,14,-29.0
2021-02-04,north,100.98,117.39,,,-41,-10,-36,13,-29.0
2021-02-04,zealand,94.93,116.41,90.57,100.63666666666666,-32,-8,-39,14,-26.333333333333332
2021-02-04,south,92.74,106.89,74.7,91.44333333333333,-36,-6,-36,13,-26.0
2021-02-05,capital,88.8,79.01,56.67,74.82666666666667,-47,-16,-47,17,-36.666666666666664
2021-02-05,central,100.55,110.75,79.25,96.85000000000001,-39,-14,-38,14,-30.333333333333332
2021-02-05,north,108.26,126.22,,,-41,-4,-36,13,-27.0
2021-02-05,zealand,95.43,123.95,97.51,105.63,-32,-7,-39,13,-26.0
2021-02-05,south,98.49,111.93,66.07,92.16333333333334,-39,-6,-35,13,-26.666666666666668
2021-02-06,capital,80.25,77.62,53.76,70.54333333333334,-52,-17,-21,8,-30.0
2021-02-06,central,94.43,106.77,77.91,93.03666666666668,-45,-12,-17,7,-24.666666666666668
2021-02-06,north,104.43,131.35,,,-45,-4,-17,8,-22.0
2021-02-06,zealand,90.39,128.28,86.63,101.76666666666667,-39,-8,-17,8,-21.333333333333332
2021-02-06,south,86.96,108.26,71.05,88.75666666666666,-46,-5,-15,7,-22.0
2021-02-07,capital,77.86,65.8,54.04,65.89999999999999,-49,-23,-21,7,-31.0
2021-02-07,central,93.77,96.31,83.36,91.14666666666666,-36,-17,-19,6,-24.0
2021-02-07,north,100.2,107.39,,,-38,-13,-20,6,-23.666666666666668
2021-02-07,zealand,94.31,107.4,85.78,95.83,-32,-13,-17,6,-20.666666666666668
2021-02-07,south,87.83,92.7,72.2,84.24333333333334,-35,-14,-20,7,-23.0
2021-02-08,capital,82.38,66.03,52.68,67.03,-46,-23,-48,17,-39.0
2021-02-08,central,94.72,102.74,78.5,91.98666666666666,-35,-16,-37,13,-29.333333333333332
2021-02-08,north,99.42,115.34,,,-39,-7,-38,13,-28.0
2021-02-08,zealand,92.04,105.68,87.83,95.18333333333334,-32,-13,-38,13,-27.666666666666668
2021-02-08,south,90.3,98.83,74.38,87.83666666666666,-37,-13,-34,12,-28.0
2021-02-09,capital,85.58,70.1,53.54,69.74,-44,-16,-46,17,-35.333333333333336
2021-02-09,central,94.57,102.63,83.78,93.66000000000001,-36,-13,-36,14,-28.333333333333332
2021-02-09,north,99.6,112.87,,,-38,-6,-33,13,-25.666666666666668
2021-02-09,zealand,91.69,109.53,87.92,96.38,-33,-9,-37,13,-26.333333333333332
2021-02-09,south,92.45,103.06,71.18,88.89666666666666,-35,-5,-33,12,-24.333333333333332
2021-02-10,capital,86.98,73.83,55.36,72.05666666666667,-44,-16,-44,17,-34.666666666666664
2021-02-10,central,97.5,109.1,78.65,95.08333333333333,-35,-11,-35,13,-27.0
2021-02-10,north,102.1,116.76,,,-37,-5,-34,12,-25.333333333333332
2021-02-10,zealand,96.37,114.0,81.06,97.14333333333333,-31,-9,-35,13,-25.0
2021-02-10,south,93.04,106.69,72.65,90.79333333333334,-36,-7,-32,12,-25.0
2021-02-11,capital,87.59,73.22,53.69,71.5,-43,-13,-44,16,-33.333333333333336
2021-02-11,central,97.64,103.85,74.58,92.02333333333333,-35,-10,-34,14,-26.333333333333332
2021-02-11,north,100.79,114.7,,,-38,-8,-33,13,-26.333333333333332
2021-02-11,zealand,97.46,112.11,79.61,96.39333333333333,-28,-5,-36,13,-23.0
2021-02-11,south,96.01,109.64,75.97,93.87333333333333,-35,-5,-32,12,-24.0
2021-02-12,capital,92.5,83.45,60.27,78.74,-44,-13,-43,16,-33.333333333333336
2021-02-12,central,106.68,121.29,80.6,102.85666666666668,-36,-11,-34,13,-27.0
2021-02-12,north,109.26,133.0,,,-39,0,-33,12,-24.0
2021-02-12,zealand,99.74,126.01,98.54,108.09666666666668,-29,-5,-35,12,-23.0
2021-02-12,south,101.63,120.31,82.43,101.45666666666666,-36,-4,-32,12,-24.0
2021-02-13,capital,83.42,82.12,59.96,75.16666666666667,-50,-15,-18,7,-27.666666666666668
2021-02-13,central,103.75,117.73,76.19,99.22333333333334,-42,-8,-15,6,-21.666666666666668
2021-02-13,north,118.32,159.53,,,-39,5,-16,6,-16.666666666666668
2021-02-13,zealand,97.89,132.77,98.97,109.87666666666667,-35,-4,-16,7,-18.333333333333332
2021-02-13,south,98.3,116.32,77.83,97.48333333333333,-42,0,-12,6,-18.0
2021-02-14,capital,86.23,80.74,57.7,74.89,-37,-16,-13,5,-22.0
2021-02-14,central,102.84,108.6,82.95,98.13,-25,-9,-13,4,-15.666666666666666
2021-02-14,north,118.51,146.18,,,-26,1,-14,5,-13.0
2021-02-14,zealand,107.51,140.8,100.17,116.16000000000001,-20,-2,-9,4,-10.333333333333334
2021-02-14,south,97.33,118.33,75.02,96.89333333333333,-22,-3,-10,5,-11.666666666666666
2021-02-15,capital,86.72,73.65,55.29,71.88666666666667,-42,-20,-52,16,-38.0
2021-02-15,central,101.36,111.08,76.52,96.32,-32,-12,-45,13,-29.666666666666668
2021-02-15,north,110.02,126.73,,,-37,-2,-39,13,-26.0
2021-02-15,zealand,104.21,129.29,89.29,107.59666666666668,-30,-7,-42,13,-26.333333333333332
2021-02-15,south,99.26,111.99,75.4,95.55,-34,-7,-42,13,-27.666666666666668
2021-02-16,capital,85.47,74.76,56.91,72.38000000000001,-44,-19,-52,16,-38.333333333333336
2021-02-16,central,105.42,112.73,85.98,101.37666666666667,-35,-11,-45,13,-30.333333333333332
2021-02-16,north,116.31,140.1,,,-36,0,-35,13,-23.666666666666668
2021-02-16,zealand,102.79,125.85,97.34,108.66000000000001,-32,-10,-42,13,-28.0
2021-02-16,south,103.43,123.17,87.92,104.84000000000002,-34,-3,-42,12,-26.333333333333332
2021-02-17,capital,88.59,76.95,56.54,74.02666666666667,-44,-17,-50,17,-37.0
2021-02-17,central,111.62,122.01,82.88,105.50333333333333,-33,-9,-43,13,-28.333333333333332
2021-02-17,north,115.39,130.29,,,-39,-2,-38,13,-26.333333333333332
2021-02-17,zealand,112.74,134.83,104.28,117.28333333333335,-29,-5,-40,13,-24.666666666666668
2021-02-17,south,113.79,129.73,85.5,109.67333333333333,-32,-2,-40,12,-24.666666666666668
2021-02-18,capital,89.52,75.88,57.13,74.17666666666666,-44,-16,-51,17,-37.0
2021-02-18,central,111.78,116.0,81.27,103.01666666666667,-34,-8,-46,14,-29.333333333333332
2021-02-18,north,122.31,141.62,,,-37,-2,-36,13,-25.0
2021-02-18,zealand,109.87,132.96,103.6,115.47666666666667,-28,-2,-42,14,-24.0
2021-02-18,south,110.54,133.47,82.04,108.68333333333334,-31,0,-42,12,-24.333333333333332
2021-02-19,capital,90.62,88.86,60.91,80.13000000000001,-45,-14,-50,17,-36.333333333333336
2021-02-19,central,113.25,127.8,82.99,108.01333333333334,-37,-12,-47,13,-32.0
2021-02-19,north,128.31,147.99,,,-37,2,-36,12,-23.666666666666668
2021-02-19,zealand,109.2,137.65,100.34,115.73000000000002,-31,-4,-42,13,-25.666666666666668
2021-02-19,south,110.83,133.63,78.59,107.68333333333332,-37,-4,-43,13,-28.0
2021-02-20,capital,79.17,82.32,56.15,72.54666666666667,-52,-17,-17,7,-28.666666666666668
2021-02-20,central,102.81,125.36,80.49,102.88666666666667,-44,-12,-14,6,-23.333333333333332
2021-02-20,north,122.23,146.45,,,-44,1,-13,6,-18.666666666666668
2021-02-20,zealand,99.17,135.81,110.28,115.08666666666666,-39,-6,-12,6,-19.0
2021-02-20,south,100.48,129.35,83.19,104.33999999999999,-43,-3,-11,6,-19.0
2021-02-21,capital,82.94,82.78,52.17,72.63,-40,-15,-12,4,-22.333333333333332
2021-02-21,central,104.49,118.14,83.21,101.94666666666666,-30,-11,-11,4,-17.333333333333332
2021-02-21,north,115.98,143.84,,,-32,-4,-15,4,-17.0
2021-02-21,zealand,106.19,135.84,114.05,118.69333333333333,-26,-4,-7,4,-12.333333333333334
2021-02-21,south,100.74,125.05,85.05,103.61333333333333,-26,-5,-9,4,-13.333333333333334
2021-02-22,capital,87.62,83.24,56.28,75.71333333333334,-39,-15,-44,15,-32.666666666666664
2021-02-22,central,103.56,123.08,85.31,103.98333333333333,-30,-10,-33,12,-24.333333333333332
2021-02-22,north,112.38,148.5,,,-35,2,-43,11,-25.333333333333332
2021-02-22,zealand,104.86,143.06,98.03,115.31666666666668,-29,-6,-36,11,-23.666666666666668
2021-02-22,south,101.7,129.06,85.05,105.27,-31,-5,-28,11,-21.333333333333332
2021-02-23,capital,89.16,84.34,58.98,77.49333333333333,-41,-13,-43,15,-32.333333333333336
2021-02-23,central,103.78,122.46,86.92,104.38666666666667,-33,-9,-33,12,-25.0
2021-02-23,north,112.25,141.09,,,-35,-2,-40,11,-25.666666666666668
2021-02-23,zealand,104.03,134.47,97.26,111.92,-31,-5,-34,11,-23.333333333333332
2021-02-23,south,103.51,124.96,82.11,103.52666666666666,-32,-2,-28,11,-20.666666666666668
2021-02-24,capital,92.53,87.17,58.23,79.30999999999999,-40,-13,-42,15,-31.666666666666668
2021-02-24,central,105.29,123.17,88.3,105.58666666666666,-35,-10,-31,12,-25.333333333333332
2021-02-24,north,116.64,135.96,,,-37,-3,-41,12,-27.0
2021-02-24,zealand,108.04,140.84,103.0,117.29333333333334,-29,-7,-33,11,-23.0
2021-02-24,south,103.69,122.74,86.01,104.14666666666666,-35,-4,-27,11,-22.0
2021-02-25,capital,93.13,88.12,57.96,79.73666666666666,-39,-10,-42,15,-30.333333333333332
2021-02-25,central,106.19,118.04,82.09,102.10666666666668,-33,-7,-30,12,-23.333333333333332
2021-02-25,north,116.06,133.04,,,-35,-6,-41,12,-27.333333333333332
2021-02-25,zealand,108.06,134.17,100.09,114.10666666666667,-27,-1,-35,12,-21.0
2021-02-25,south,104.85,123.1,86.65,104.86666666666667,-32,0,-27,11,-19.666666666666668
2021-02-26,capital,100.12,96.76,66.01,87.63,-41,-8,-41,15,-30.0
2021-02-26,central,116.93,136.49,91.7,115.04,-31,-4,-31,12,-22.0
2021-02-26,north,122.54,149.12,,,-35,4,-42,11,-24.333333333333332
2021-02-26,zealand,110.11,143.88,107.11,120.36666666666667,-24,4,-34,11,-18.0
2021-02-26,south,115.75,139.15,89.2,114.7,-29,5,-27,10,-17.0
2021-02-27,capital,89.88,98.83,60.73,83.14666666666666,-46,-8,-9,6,-21.0
2021-02-27,central,107.85,139.47,82.69,110.00333333333333,-38,-2,-7,5,-15.666666666666666
2021-02-27,north,114.09,146.0,,,-40,5,-12,5,-15.666666666666666
2021-02-27,zealand,103.44,142.47,97.09,114.33333333333333,-34,4,-3,5,-11.0
2021-02-27,south,102.35,136.14,83.13,107.20666666666666,-37,5,-1,5,-11.0
2021-02-28,capital,87.55,82.26,56.44,75.41666666666667,-39,-13,-8,5,-20.0
2021-02-28,central,108.55,123.5,91.18,107.74333333333334,-23,-8,-7,4,-12.666666666666666
2021-02-28,north,118.09,140.29,,,-25,-1,-10,3,-12.0
2021-02-28,zealand,106.89,134.78,106.51,116.06,-23,-1,-3,4,-9.0
2021-02-28,south,102.39,117.24,92.59,104.07333333333334,-19,-4,-4,4,-9.0
2021-03-01,capital,97.32,94.29,61.82,84.47666666666667,-24,-11,-42,13,-25.666666666666668
2021-03-01,central,112.86,136.95,93.08,114.29666666666667,-5,-4,-31,10,-13.333333333333334
2021-03-01,north,114.77,144.48,,,-8,5,-33,10,-12.0
2021-03-01,zealand,109.46,143.74,96.14,116.44666666666666,-5,0,-31,9,-12.0
2021-03-01,south,109.66,135.97,81.41,109.01333333333332,-4,0,-26,9,-10.0
2021-03-02,capital,97.78,91.21,62.65,83.88000000000001,-29,-9,-42,14,-26.666666666666668
2021-03-02,central,113.56,140.07,86.88,113.50333333333333,-11,-3,-31,10,-15.0
2021-03-02,north,112.69,142.2,,,-11,5,-28,9,-11.333333333333334
2021-03-02,zealand,113.22,142.94,106.26,120.80666666666666,-12,0,-29,10,-13.666666666666666
2021-03-02,south,109.8,143.31,82.11,111.74000000000001,-7,4,-27,9,-10.0
2021-03-03,capital,100.63,91.41,63.98,85.33999999999999,-29,-10,-41,14,-26.666666666666668
2021-03-03,central,115.39,138.02,90.28,114.56333333333335,-15,-5,-31,10,-17.0
2021-03-03,north,112.73,141.5,,,-16,3,-31,10,-14.666666666666666
2021-03-03,zealand,111.97,142.39,97.51,117.29,-11,-1,-30,11,-14.0
2021-03-03,south,112.18,137.86,87.41,112.48333333333335,-13,1,-27,10,-13.0
2021-03-04,capital,97.15,86.68,60.66,81.49666666666667,-30,-8,-42,14,-26.666666666666668
2021-03-04,central,111.29,125.93,86.24,107.82000000000001,-14,-4,-30,10,-16.0
2021-03-04,north,116.35,148.46,,,-17,-1,-29,9,-15.666666666666666
2021-03-04,zealand,110.45,144.75,99.66,118.28666666666668,-9,2,-31,11,-12.666666666666666
2021-03-04,south,111.66,131.7,87.8,110.38666666666666,-11,2,-27,10,-12.0
2021-03-05,capital,101.54,103.29,68.94,91.25666666666666,-33,-8,-40,14,-27.0
2021-03-05,central,120.24,151.15,91.48,120.95666666666666,-17,-6,-31,10,-18.0
2021-03-05,north,123.67,166.53,,,-19,5,-29,9,-14.333333333333334
2021-03-05,zealand,115.29,171.03,101.54,129.28666666666666,-11,2,-31,10,-13.333333333333334
2021-03-05,south,116.45,149.84,90.61,118.96666666666668,-15,2,-26,9,-13.0
2021-03-06,capital,90.03,94.89,65.54,83.48666666666668,-40,-10,-11,7,-20.333333333333332
2021-03-06,central,106.74,128.21,79.7,104.88333333333333,-25,-4,-4,6,-11.0
2021-03-06,north,116.2,153.06,,,-21,6,-8,6,-7.666666666666667
2021-03-06,zealand,103.43,146.45,100.6,116.82666666666667,-16,2,-3,6,-5.666666666666667
2021-03-06,south,103.18,134.01,88.24,108.47666666666667,-22,4,-1,5,-6.333333333333333
2021-03-07,capital,84.01,77.09,54.61,71.90333333333335,-34,-15,-10,5,-19.666666666666668
